Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-06-06 13:04:12.136,0.0,0.0,0.0,0.0,-2.0,-19.6,405.22,9.78,0.0,10.96,575.71,0.0,30,0.0,577.3,0.0,620
2025-06-06 13:04:12.187,0.0,0.0,0.0,0.0,-2.0,-19.6,405.22,10.14,34.1,10.96,575.71,406,30,0.0,577.3,0.0,620
2025-06-06 13:04:12.238,0.0,0.0,0.0,0.0,-2.0,-19.6,423.35,10.02,34.1,11.52,575.64,412,31,0.0,577.3,0.0,660
2025-06-06 13:04:12.288,0.0,0.0,0.0,0.0,-2.0,-19.6,445.33,9.9,34.1,11.66,575.71,426,31,0.0,577.3,0.0,660
2025-06-06 13:04:12.339,0.0,0.0,0.0,0.0,-2.0,-19.6,456.31,9.9,34.1,11.38,575.71,444,31,0.0,577.3,0.0,700
2025-06-06 13:04:12.390,0.0,0.0,0.0,0.0,-2.0,-19.6,470.78,10.14,34.1,11.38,575.64,452,31,0.0,577.3,0.0,700
2025-06-06 13:04:12.443,0.0,0.0,0.0,0.0,-2.0,-19.6,481.77,10.14,34.1,11.52,575.61,452,31,0.0,577.3,0.0,730
2025-06-06 13:04:12.493,0.0,0.0,0.0,0.0,-2.0,-19.6,503.74,10.26,34.1,11.38,575.61,465,31,0.0,577.3,0.0,730
2025-06-06 13:04:12.544,0.0,0.0,0.0,0.0,-2.0,-19.6,503.74,9.78,34.1,11.38,575.64,466,31,0.0,577.3,0.0,780
2025-06-06 13:04:12.595,0.0,0.0,0.0,0.0,-2.0,-19.6,522.05,9.9,34.1,11.52,575.67,481,31,0.0,577.3,0.0,780
