Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM168,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-05-29 15:57:15.679,0.0,0.0,0.0,0.0,-3.8,-37.24,1196.81,8.43,27.4,10.55,563.29,1249,9,0.0,565.6,0.0,1670
2025-05-29 15:57:15.730,0.0,0.0,0.0,0.0,-3.8,-37.24,1196.63,8.55,27.4,10.41,563.29,1253,9,0.0,565.6,0.0,1670
2025-05-29 15:57:15.781,0.0,0.0,0.0,0.0,-3.8,-37.24,1196.45,7.94,27.4,9.99,563.29,1260,9,0.0,565.6,0.0,1710
2025-05-29 15:57:15.832,0.0,0.0,0.0,0.0,-3.8,-37.24,1196.45,9.04,27.4,10.13,563.29,1245,9,0.0,565.6,0.0,1710
2025-05-29 15:57:15.882,0.0,0.0,0.0,0.0,-3.8,-37.24,1196.45,8.68,27.4,10.13,563.17,1267,9,0.0,565.6,0.0,1730
2025-05-29 15:57:15.933,0.0,0.0,0.0,0.0,-3.8,-37.24,1196.81,9.04,27.4,10.27,563.26,1246,9,0.0,565.6,0.0,1730
2025-05-29 15:57:15.986,0.0,0.0,0.0,0.0,-3.8,-37.24,1197.18,8.92,27.4,9.99,563.26,1254,9,0.0,565.6,0.0,1750
2025-05-29 15:57:16.037,0.0,0.0,0.0,0.0,-3.8,-37.24,1198.1,9.53,27.4,10.41,563.23,1255,9,0.0,565.6,0.0,1750
2025-05-29 15:57:16.087,0.0,0.0,0.0,0.0,-3.8,-37.24,1198.1,8.8,27.3,10.27,563.14,1273,9,0.0,565.6,0.0,1760
2025-05-29 15:57:16.138,0.0,0.0,0.0,0.0,-3.8,-37.24,1199.19,9.04,27.3,10.13,563.23,1258,9,0.0,565.6,0.0,1760
2025-05-29 15:57:16.190,0.0,0.0,0.0,0.0,-3.8,-37.24,1199.74,8.8,27.4,10.13,563.33,1256,9,0.0,565.6,0.0,1750
2025-05-29 15:57:16.242,0.0,0.0,0.0,0.0,-3.8,-37.24,1200.11,8.55,27.4,9.99,563.45,1260,9,0.0,565.6,0.0,1730
2025-05-29 15:57:16.292,0.0,0.0,0.0,0.0,-3.8,-37.24,1200.48,8.31,27.4,10.13,563.23,1259,9,0.0,565.6,0.0,1730
2025-05-29 15:57:16.343,0.0,0.0,0.0,0.0,-3.8,-37.24,1201.21,8.43,27.4,9.85,563.14,1251,9,0.0,565.6,0.0,1720
2025-05-29 15:57:16.394,0.0,0.0,0.0,0.0,-3.8,-37.24,1200.84,8.31,27.3,10.41,563.14,1272,9,0.0,565.6,0.0,1720
2025-05-29 15:57:16.445,0.0,0.0,0.0,0.0,-3.8,-37.24,1201.03,8.68,27.3,10.13,563.17,1254,9,0.0,565.6,0.0,1690
