Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM168,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-05-30 15:32:29.830,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.1,0.0,565.42,-11,0.0,0.0,0.0,0.0,0.0
2025-05-30 15:32:29.880,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.1,-0.28,565.45,-7,26,0.0,567.5,0.0,100
2025-05-30 15:32:29.931,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.1,0.14,565.45,-4,26,0.0,567.5,0.0,100
2025-05-30 15:32:29.982,0.0,0.0,0.0,0.0,-3.6,-35.28,-0.18,0.0,24.1,0.28,565.45,-5,26,0.0,567.5,0.0,100
2025-05-30 15:32:30.032,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.1,0.14,565.61,-12,26,0.0,567.5,0.0,100
2025-05-30 15:32:30.083,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.1,0.0,565.54,-12,26,0.0,567.5,0.0,100
2025-05-30 15:32:30.133,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.12,24.1,0.14,565.61,-4,26,0.0,567.5,0.0,100
2025-05-30 15:32:30.184,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.1,0.14,565.57,-13,26,0.0,567.5,0.0,110
2025-05-30 15:32:30.235,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.2,0.28,565.57,-9,26,0.0,567.5,0.0,110
2025-05-30 15:32:30.286,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.2,0.14,565.57,-9,26,0.0,567.5,0.0,100
2025-05-30 15:32:30.336,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.12,24.2,0.0,565.61,-11,26,0.0,567.5,0.0,100
2025-05-30 15:32:30.387,0.0,0.0,0.0,0.0,-3.6,-35.28,0.0,0.0,24.2,0.0,565.61,-11,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.438,0.0,2.76,0.0,0.0,-0.84,-8.232,-0.18,0.0,24.2,0.14,565.61,-10,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.489,0.0,2.76,0.0,0.0,-0.84,-8.232,0.0,0.12,24.2,-0.14,565.54,-8,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.539,0.0,2.76,0.0,0.0,-0.84,-8.232,0.0,0.0,24.2,-0.14,565.54,-11,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.589,0.0,2.76,0.0,0.0,-0.84,-8.232,0.0,0.0,24.2,0.0,565.51,-10,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.640,0.0,2.76,0.0,0.0,-0.84,-8.232,-0.18,0.0,24.2,-0.14,565.51,-12,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.690,0.0,2.76,0.0,0.0,-0.84,-8.232,-0.18,0.0,24.2,0.28,565.61,-15,26,0.0,567.5,0.0,90
2025-05-30 15:32:30.741,0.0,2.76,0.0,0.0,-0.84,-8.232,-0.18,0.12,24.2,0.0,565.73,-15,26,0.0,567.5,0.0,90
