Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM168,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-05-30 12:22:09.874,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.12,0.0,0.28,567.06,0.0,20,0.0,0.0,0.0,0.0
2025-05-30 12:22:09.925,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.7,0.28,567.06,2,20,0.0,568.8,0.0,110
2025-05-30 12:22:09.978,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.7,0.14,567.25,4,20,0.0,568.8,0.0,110
2025-05-30 12:22:10.029,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.7,0.0,567.25,4,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.082,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.7,0.28,567.22,5,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.132,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.12,20.6,0.0,566.93,7,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.183,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.24,20.6,0.28,567.06,7,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.234,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.24,20.6,0.14,567.06,7,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.285,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.6,0.14,567.09,4,20,0.0,568.8,0.0,110
2025-05-30 12:22:10.335,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.7,0.0,567.06,-3,20,0.0,568.8,0.0,110
2025-05-30 12:22:10.386,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.6,0.0,567.06,6,20,0.0,568.7,0.0,120
2025-05-30 12:22:10.436,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.12,20.6,0.28,567.03,6,20,0.0,568.7,0.0,120
2025-05-30 12:22:10.489,0.0,0.0,0.0,0.0,-3.8,-37.24,0.0,0.0,20.6,0.14,567.03,6,20,0.0,568.7,0.0,100
2025-05-30 12:22:10.539,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.6,0.28,567.12,7,20,0.0,568.7,0.0,100
2025-05-30 12:22:10.590,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.6,0.28,567.12,6,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.641,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.6,0.0,567.09,-3,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.692,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.6,0.14,567.06,7,20,0.0,568.7,0.0,120
2025-05-30 12:22:10.743,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.18,0.0,20.6,-0.14,567.06,2,20,0.0,568.7,0.0,120
2025-05-30 12:22:10.794,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.6,0.0,567.06,4,20,0.0,568.7,0.0,100
2025-05-30 12:22:10.845,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.6,-0.14,567.12,4,20,0.0,568.7,0.0,100
2025-05-30 12:22:10.895,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.7,-0.14,567.19,9,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.945,0.0,0.0,-0.42,0.0,-4.22,-41.356,0.0,0.0,20.7,-0.14,567.25,-4,20,0.0,568.7,0.0,110
2025-05-30 12:22:10.996,-2.67,0.0,-0.42,4.06,-2.83,-27.734,0.18,0.0,20.7,0.14,567.16,2,20,0.0,568.7,0.0,110
2025-05-30 12:22:11.047,-2.67,0.0,-0.42,4.06,-2.83,-27.734,0.0,0.0,20.7,0.0,567.16,-5,20,0.0,568.7,0.0,110
2025-05-30 12:22:11.097,-2.67,0.0,-0.42,4.06,-2.83,-27.734,0.0,0.0,20.6,0.0,567.06,8,20,0.0,568.7,0.0,120
2025-05-30 12:22:11.148,-2.67,0.0,-0.42,4.06,-2.83,-27.734,0.0,0.12,20.6,0.42,567.06,8,20,0.0,568.7,0.0,120
2025-05-30 12:22:11.199,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.6,0.0,567.0,6,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.249,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.6,0.28,567.06,5,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.300,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,0.28,567.0,10,20,0.0,568.8,0.0,100
2025-05-30 12:22:11.350,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.6,0.28,567.06,7,20,0.0,568.8,0.0,100
2025-05-30 12:22:11.401,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.6,0.0,567.06,8,20,0.0,568.8,0.0,110
2025-05-30 12:22:11.451,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.6,-0.14,566.97,8,20,0.0,568.8,0.0,110
2025-05-30 12:22:11.502,-2.67,2.98,-0.42,4.06,0.15,1.47,0.18,0.12,20.6,0.28,566.87,8,20,0.0,568.7,0.0,110
2025-05-30 12:22:11.552,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,0.14,566.84,10,20,0.0,568.7,0.0,110
2025-05-30 12:22:11.603,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.5,0.14,566.93,6,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.654,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,0.28,567.0,8,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.705,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,0.28,567.0,6,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.756,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,0.0,567.06,4,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.806,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,-0.14,567.06,4,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.857,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.6,0.0,567.12,5,20,0.0,568.7,0.0,100
2025-05-30 12:22:11.907,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.0,20.6,0.28,567.16,4,20,0.0,568.8,0.0,100
2025-05-30 12:22:11.958,-2.67,2.98,-0.42,4.06,0.15,1.47,0.0,0.12,20.7,0.28,567.19,-5,20,0.0,568.8,0.0,100
2025-05-30 12:22:12.009,-2.67,2.98,-0.42,4.05,0.14,1.372,0.0,0.12,20.7,-0.14,567.19,3,20,0.0,568.7,0.0,120
2025-05-30 12:22:12.060,-2.67,2.98,-0.42,4.05,0.14,1.372,0.0,0.12,20.7,0.0,567.19,-3,20,0.0,568.7,0.0,120
2025-05-30 12:22:12.110,-2.67,2.98,-0.42,4.05,0.14,1.372,0.0,0.0,20.7,0.42,567.22,-5,20,0.0,568.7,0.0,110
2025-05-30 12:22:12.161,-2.67,2.99,-0.42,4.05,0.15,1.47,0.0,0.0,20.7,0.0,567.25,-5,20,0.0,568.7,0.0,110
