Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM168,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-05-30 12:59:20.254,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,0.0,0.28,566.62,0.0,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.305,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.24,22.4,0.28,566.59,-15,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.355,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,22.4,0.28,566.65,-17,22,0.0,568.6,0.0,90
2025-05-30 12:59:20.410,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,22.4,0.0,566.56,-16,22,0.0,568.6,0.0,90
2025-05-30 12:59:20.461,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,22.4,0.0,566.56,-14,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.512,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,22.4,0.0,566.52,-17,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.564,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,22.4,-0.14,566.52,-16,22,0.0,568.6,0.0,90
2025-05-30 12:59:20.615,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,22.4,0.0,566.62,-16,22,0.0,568.6,0.0,90
2025-05-30 12:59:20.666,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,22.4,0.0,566.65,-11,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.717,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,22.4,0.0,566.56,-22,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.771,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,22.4,-0.14,566.68,-12,22,0.0,568.6,0.0,100
2025-05-30 12:59:20.834,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,22.4,0.0,566.71,-9,22,0.0,568.6,0.0,100
