Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-06-20 14:56:38.202,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.4,0.0,0.06,0,0.0,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.253,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.303,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,-0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.354,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.406,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,27.5,-0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.457,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.508,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.559,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.609,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,-0.28,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.660,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,27.5,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.711,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,27.5,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.761,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,27.5,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.812,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.12,27.5,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.864,-2.43,0.0,0.0,0.0,-4.43,-43.414,0.0,0.0,27.5,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.914,-2.43,0.0,0.0,0.0,-4.43,-43.414,0.0,0.0,27.5,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:38.965,-2.43,0.0,0.0,0.0,-4.43,-43.414,0.0,0.0,27.4,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.016,-2.43,0.0,0.0,0.0,-4.43,-43.414,0.0,0.0,27.4,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.067,-2.43,0.0,0.0,0.0,-4.43,-43.414,0.0,0.0,27.4,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.117,-2.43,0.0,0.0,0.0,-4.43,-43.414,0.0,0.12,27.4,0.28,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.168,-2.43,0.0,-0.35,0.0,-4.78,-46.844,0.0,0.0,27.4,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.219,-2.43,0.0,-0.35,4.26,-0.52,-5.096,0.0,0.0,27.4,0.14,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.270,-2.43,0.0,-0.35,4.26,-0.52,-5.096,0.0,0.0,27.5,0.28,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.321,-2.43,0.0,-0.35,4.26,-0.52,-5.096,0.0,0.0,27.5,0.0,0.06,0,25,0.0,0.0,0.0,0.0
2025-06-20 14:56:39.372,-2.43,0.0,-0.35,4.26,-0.52,-5.096,0.0,0.0,27.4,0.0,0.06,0,25,0.0,0.0,0.0,0.0
