Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-08 16:19:10.256,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.28,511.78,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.320,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,42.1,0.0,511.84,-0.6502587105421859,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.375,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,42.1,-0.14,511.78,0.5690430773055285,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.425,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.24,42.1,-0.14,511.84,0.731541049359959,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.482,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.12,42.1,0.28,511.87,-0.4877512091190244,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.534,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.0,511.87,0.650373062966956,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.585,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.14,511.81,-0.5690097245149706,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.639,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.0,511.84,1.219378022797561,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.689,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.28,511.9,1.219378022797561,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.740,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.0,511.9,1.0569181682180537,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.793,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.28,511.81,0.4878083853314094,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.843,-12.79,0.0,-58.6,108.52,29.73,291.354,0.0,0.0,42.1,0.28,511.87,0.8941581385235252,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.894,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.0,511.87,0.7316696958378254,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.944,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,-0.14,511.87,-0.40648316435434745,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:10.996,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.0,511.81,0.7315839315192479,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.047,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.42,511.78,0.7315839315192479,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.098,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.28,511.71,0.5689763717244127,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.150,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.28,511.75,0.7314409909882853,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.200,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.14,511.84,-0.6502205930672625,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.251,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.0,511.84,-0.7316268136785367,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.301,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,-0.28,511.81,-0.9754452420256639,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.352,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.0,511.84,-0.9754452420256639,41,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.403,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.0,511.97,0.8129186818650407,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.459,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,0.0,511.94,-1.0570626969771382,42,0.0,0.0,0.0,0.0
2025-08-08 16:19:11.509,-12.79,-47.87,-58.6,108.52,-18.14,-177.772,0.0,0.0,42.1,-0.14,511.9,1.0570007560803878,42,0.0,0.0,0.0,0.0
