Timestamp,X (g),Y (g),Z (g)
2025-06-26T15:28:24.369430,0.033202,-0.017577,-1.081989
2025-06-26T15:28:24.377680,-0.02246,-0.010742,-1.011679
2025-06-26T15:28:24.384957,0.003906,0.007812,-1.038045
2025-06-26T15:28:24.391890,-0.032225,0.028319,-0.995078
2025-06-26T15:28:24.398766,-0.038084,0.01953,-0.991172
2025-06-26T15:28:24.405617,-0.012695,0.012695,-0.995078
2025-06-26T15:28:24.412479,-0.038084,-0.012695,-1.02535
2025-06-26T15:28:24.419341,-0.034178,0.017577,-0.976524
2025-06-26T15:28:24.426184,-0.015624,0.029296,-0.988242
2025-06-26T15:28:24.433035,-0.038084,0.01953,-0.990195
2025-06-26T15:28:24.440059,-0.037108,0.012695,-0.985313
2025-06-26T15:28:24.447166,-0.018554,0.039061,-1.034139
2025-06-26T15:28:24.454059,-0.021484,0.016601,-1.037068
2025-06-26T15:28:24.462093,0.030272,0.02246,-1.041951
2025-06-26T15:28:24.469058,-0.006836,0.027343,-1.016561
2025-06-26T15:28:24.476680,-0.013671,0.031249,-1.016561
2025-06-26T15:28:24.483718,-0.036131,0.016601,-1.008749
2025-06-26T15:28:24.490715,-0.034178,-0.009765,-1.021444
2025-06-26T15:28:24.497664,0.006836,0.007812,-1.041951
2025-06-26T15:28:24.504568,-0.001953,0.02246,-1.039021
2025-06-26T15:28:24.511493,-0.030272,0.014648,-0.988242
2025-06-26T15:28:24.518409,-0.014648,0.014648,-1.016561
2025-06-26T15:28:24.525323,-0.018554,0.042967,-0.972618
2025-06-26T15:28:24.532234,-0.040037,0.030272,-0.989219
2025-06-26T15:28:24.539123,-0.003906,0.038084,-0.975547
2025-06-26T15:28:24.546077,-0.005859,0.035155,-1.044881
2025-06-26T15:28:24.553020,-0.027343,0.026366,-0.985313
2025-06-26T15:28:24.560258,-0.024413,0.037108,-0.990195
2025-06-26T15:28:24.567342,-0.008789,0.023437,-0.987266
2025-06-26T15:28:24.574234,-0.028319,0.006836,-1.007773
2025-06-26T15:28:24.581092,-0.052732,-0.009765,-1.040975
2025-06-26T15:28:24.587930,-0.026366,0.003906,-1.036092
2025-06-26T15:28:24.594772,-0.011718,-0.010742,-1.037068
2025-06-26T15:28:24.601637,-0.008789,0.014648,-1.023397
2025-06-26T15:28:24.608473,-0.020507,0.012695,-0.978477
2025-06-26T15:28:24.615295,-0.024413,0.041014,-0.994101
2025-06-26T15:28:24.622117,0.005859,0.035155,-1.009726
2025-06-26T15:28:24.628934,0.026366,0.077145,-1.02828
2025-06-26T15:28:24.635765,-0.001953,0.046873,-1.019491
2025-06-26T15:28:24.642584,-0.029296,0.004883,-1.02828
2025-06-26T15:28:24.649439,-0.041991,-0.006836,-1.013632
2025-06-26T15:28:24.656264,-0.016601,-0.035155,-1.033162
2025-06-26T15:28:24.663089,-0.02246,-0.009765,-1.012655
2025-06-26T15:28:24.669906,-0.038084,0.026366,-1.000937
2025-06-26T15:28:24.676712,0.000977,0.000977,-1.029256
