Timestamp,X (g),Y (g),Z (g)
2025-07-02T11:44:40.493153,-0.040037,0.015624,-1.001914
2025-07-02T11:44:40.501147,-0.024413,0.021484,-1.019491
2025-07-02T11:44:40.508423,-0.069333,-0.001953,-0.998984
2025-07-02T11:44:40.518523,-0.037108,0.023437,-0.998007
2025-07-02T11:44:40.526733,-0.062498,-0.00293,-1.014608
2025-07-02T11:44:40.538940,-0.057615,0.023437,-1.032186
2025-07-02T11:44:40.548318,-0.023437,0.043944,-0.997031
2025-07-02T11:44:40.555403,-0.02246,0.046873,-1.010702
2025-07-02T11:44:40.566351,-0.020507,0.032225,-1.027303
2025-07-02T11:44:40.573311,-0.023437,-0.000977,-1.023397
2025-07-02T11:44:40.580221,-0.010742,0.014648,-1.027303
2025-07-02T11:44:40.587115,-0.04785,0.030272,-1.029256
2025-07-02T11:44:40.597448,-0.040037,0.007812,-1.032186
2025-07-02T11:44:40.604357,-0.060544,0.021484,-1.019491
2025-07-02T11:44:40.611274,-0.004883,0.04785,-1.006796
2025-07-02T11:44:40.618183,-0.021484,0.049803,-1.015585
2025-07-02T11:44:40.630778,-0.005859,0.014648,-1.036092
2025-07-02T11:44:40.637661,0.0,0.004883,-1.016561
2025-07-02T11:44:40.644559,-0.000977,0.026366,-1.00582
2025-07-02T11:44:40.655776,-0.030272,0.023437,-1.02828
2025-07-02T11:44:40.662722,-0.041991,0.001953,-1.022421
2025-07-02T11:44:40.669658,-0.060544,0.008789,-1.016561
2025-07-02T11:44:40.676588,-0.06738,-0.051756,-1.021444
2025-07-02T11:44:40.683494,-0.054685,-0.026366,-1.024374
2025-07-02T11:44:40.690387,-0.029296,-0.014648,-1.041951
2025-07-02T11:44:40.697294,-0.02539,0.024413,-1.035115
2025-07-02T11:44:40.704278,-0.035155,0.04785,-0.989219
2025-07-02T11:44:40.711273,-0.029296,0.032225,-0.976524
2025-07-02T11:44:40.718274,-0.000977,0.010742,-1.029256
2025-07-02T11:44:40.725210,-0.005859,0.029296,-1.018514
2025-07-02T11:44:40.732121,-0.003906,-0.004883,-1.035115
2025-07-02T11:44:40.739002,-0.028319,0.007812,-1.036092
2025-07-02T11:44:40.745867,-0.042967,0.021484,-1.023397
2025-07-02T11:44:40.752753,0.0,0.005859,-1.035115
2025-07-02T11:44:40.759677,-0.017577,0.012695,-1.019491
2025-07-02T11:44:40.766572,-0.035155,0.000977,-1.019491
2025-07-02T11:44:40.773441,-0.060544,-0.003906,-1.036092
2025-07-02T11:44:40.780335,-0.028319,0.024413,-1.003867
2025-07-02T11:44:40.787250,-0.036131,-0.008789,-1.014608
2025-07-02T11:44:40.794137,-0.056638,0.015624,-1.034139
2025-07-02T11:44:40.801028,-0.04492,0.011718,-1.022421
2025-07-02T11:44:40.807908,-0.030272,0.027343,-1.009726
2025-07-02T11:44:40.814780,-0.040037,-0.013671,-1.031209
2025-07-02T11:44:40.821648,-0.005859,-0.008789,-1.039021
2025-07-02T11:44:40.828536,-0.017577,0.0,-1.032186
2025-07-02T11:44:40.835410,-0.055662,0.023437,-1.006796
2025-07-02T11:44:40.842269,-0.042967,0.018554,-1.02535
2025-07-02T11:44:40.849124,-0.020507,0.032225,-1.035115
2025-07-02T11:44:40.856006,-0.026366,0.027343,-1.027303
2025-07-02T11:44:40.866785,-0.024413,0.036131,-1.034139
2025-07-02T11:44:40.873663,-0.049803,0.049803,-1.045857
2025-07-02T11:44:40.880533,-0.009765,0.001953,-1.046834
2025-07-02T11:44:40.890752,-0.003906,0.013671,-1.024374
2025-07-02T11:44:40.897608,-0.028319,0.028319,-1.019491
2025-07-02T11:44:40.904491,-0.04785,0.015624,-1.036092
