Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-18 14:58:59.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,567.73,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,567.69,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,567.69,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.698,0.0,0.49,0.0,0.0,0.49,4.802,0.0,0.0,19.9,0.0,567.85,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.749,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,0.42,567.85,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.800,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,0.0,567.95,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.851,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,0.0,567.95,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.902,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,-0.14,567.92,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:58:59.955,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,0.42,567.92,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.006,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,0.14,567.73,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.057,0.0,0.49,0.0,-0.02,0.47,4.606,0.0,0.0,19.9,0.0,567.73,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.108,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.14,567.76,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.158,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.0,567.79,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.209,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.0,567.76,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.260,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.0,567.79,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.310,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.42,567.79,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.361,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.0,567.66,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.412,-0.52,0.49,-0.17,-0.02,0.22,2.156,0.0,0.0,19.9,0.28,567.6,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.463,-0.52,0.49,-0.17,0.33,0.13,1.274,0.0,0.12,19.9,0.28,567.54,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.513,-0.52,0.49,-0.17,0.33,0.13,1.274,0.0,0.0,19.9,0.28,567.66,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.564,-0.52,0.49,-0.17,0.33,0.13,1.274,0.0,0.0,19.9,0.28,567.73,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.615,-0.52,0.49,-0.17,0.33,0.13,1.274,0.0,0.12,19.9,0.14,567.73,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.665,-0.52,0.49,-0.17,0.33,0.13,1.274,0.0,0.12,19.9,0.42,567.73,0.0,17,0.0,0.0,0.0,0.0
2025-08-18 14:59:00.719,-0.52,0.46,-0.17,0.33,0.1,0.98,0.0,0.0,19.9,-0.14,567.82,0.0,17,0.0,0.0,0.0,0.0
