Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-07-03 15:08:16.412,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.24,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.476,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.0,-0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.543,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.0,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.594,0.0,0.0,-1.03,0.0,-3.03,-29.694,0.0,0.12,23.0,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.645,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,23.0,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.696,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,23.0,0.28,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.747,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,23.0,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.798,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,22.9,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.849,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,22.9,-0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.900,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,22.9,0.28,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:16.951,0.0,4.55,-1.03,0.0,1.52,14.896,0.0,0.0,23.0,-0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.002,-3.65,4.55,-1.03,3.06,0.93,9.114,0.0,0.0,22.9,-0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.053,-3.65,4.55,-1.03,3.06,0.93,9.114,0.0,0.0,22.9,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.104,-3.65,4.55,-1.03,3.06,0.93,9.114,0.0,0.0,22.9,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.155,-3.65,4.55,-1.03,3.06,0.93,9.114,0.0,0.0,22.9,0.42,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.205,-3.65,4.55,-1.03,3.06,0.93,9.114,0.0,0.0,22.9,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.256,-3.65,4.55,-1.05,3.06,0.91,8.918,0.0,0.0,22.9,-0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.307,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,22.9,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.357,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,22.9,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.408,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,22.9,0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.459,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,22.9,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.511,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,23.0,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.562,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,23.0,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.614,-3.65,4.74,-1.05,3.06,1.1,10.78,0.0,0.0,23.0,-0.14,0.06,0.0,21,0.0,0.0,0.0,0.0
2025-07-03 15:08:17.665,-3.65,4.74,-1.05,2.96,1.0,9.8,0.0,0.0,23.0,0.0,0.06,0.0,21,0.0,0.0,0.0,0.0
