11:35:47.335
Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_Location,Accel_X,Accel_Y,Accel_Z
2025-07-21 11:35:49.138,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.094,-0.047,-0.997
2025-07-21 11:35:49.190,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.088,0.013,-1.007
2025-07-21 11:35:49.240,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.037,0.026,-0.999
2025-07-21 11:35:49.291,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.021,0.015,-1.031
2025-07-21 11:35:49.342,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.058,-0.018,-1.0
2025-07-21 11:35:49.392,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.058,-0.042,-0.93
2025-07-21 11:35:49.443,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.023,0.021,-1.105
2025-07-21 11:35:49.494,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.058,0.01,-1.033
2025-07-21 11:35:49.544,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.102,0.004,-1.028
2025-07-21 11:35:49.595,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.07,0.009,-0.961
2025-07-21 11:35:49.645,0.0,0.0,0.28,0.0,-3.77,-36.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.087,-0.03,-1.068
2025-07-21 11:35:49.696,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.034,-0.078,-0.954
2025-07-21 11:35:49.748,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.095,-0.026,-1.002
2025-07-21 11:35:49.798,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.025,0.004,-1.041
2025-07-21 11:35:49.854,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.07,0.01,-1.006
2025-07-21 11:35:49.904,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.043,0.02,-0.996
2025-07-21 11:35:49.955,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.087,0.023,-1.012
2025-07-21 11:35:50.005,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.066,0.0,-1.043
2025-07-21 11:35:50.055,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.078,-0.027,-0.995
2025-07-21 11:35:50.106,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.057,-0.02,-1.004
2025-07-21 11:35:50.156,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.042,-0.03,-1.04
2025-07-21 11:35:50.207,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.092,-0.009,-0.993
2025-07-21 11:35:50.261,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.051,-0.021,-0.999
2025-07-21 11:35:50.311,-24.8,0.7,0.28,0.0,-27.87,-273.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RPi2,-0.054,0.002,-1.007
