Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_Timestamp,Accel_Location,Accel_X,Accel_Y,Accel_Z
2025-07-17 17:33:39.395,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.395,RPi2,-0.077,-0.05,-1.0
2025-07-17 17:33:39.446,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.446,RPi2,-0.05,-0.009,-1.009
2025-07-17 17:33:39.496,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.496,RPi2,-0.123,-0.024,-1.018
2025-07-17 17:33:39.547,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.547,RPi2,-0.084,-0.021,-0.999
2025-07-17 17:33:39.597,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.597,RPi2,0.012,0.037,-0.994
2025-07-17 17:33:39.648,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.648,RPi2,-0.064,-0.04,-1.057
2025-07-17 17:33:39.698,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.698,RPi2,-0.009,0.003,-0.962
2025-07-17 17:33:39.749,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.749,RPi2,-0.108,0.013,-0.986
2025-07-17 17:33:39.799,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.799,RPi2,-0.066,0.038,-1.043
2025-07-17 17:33:39.850,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.850,RPi2,-0.05,-0.027,-0.984
2025-07-17 17:33:39.900,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.900,RPi2,-0.056,0.024,-1.0
2025-07-17 17:33:39.950,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:39.951,RPi2,-0.04,0.01,-1.043
2025-07-17 17:33:40.001,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.001,RPi2,-0.074,0.021,-1.021
2025-07-17 17:33:40.051,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.051,RPi2,-0.045,0.02,-1.019
2025-07-17 17:33:40.102,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.102,RPi2,-0.043,-0.016,-1.022
2025-07-17 17:33:40.152,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.152,RPi2,-0.057,0.001,-1.029
2025-07-17 17:33:40.203,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.203,RPi2,-0.082,0.025,-1.024
2025-07-17 17:33:40.253,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.253,RPi2,-0.053,0.036,-1.037
2025-07-17 17:33:40.304,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.304,RPi2,-0.048,0.055,-1.032
2025-07-17 17:33:40.354,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.354,RPi2,-0.09,-0.005,-1.017
2025-07-17 17:33:40.405,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.405,RPi2,-0.023,-0.021,-0.995
2025-07-17 17:33:40.455,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.455,RPi2,-0.021,0.009,-0.997
2025-07-17 17:33:40.506,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.506,RPi2,-0.056,0.099,-1.007
2025-07-17 17:33:40.556,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.556,RPi2,-0.034,0.063,-1.121
2025-07-17 17:33:40.606,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.607,RPi2,-0.084,0.008,-0.977
2025-07-17 17:33:40.657,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.657,RPi2,-0.04,0.006,-0.984
2025-07-17 17:33:40.707,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.707,RPi2,-0.05,-0.002,-1.063
2025-07-17 17:33:40.758,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.758,RPi2,-0.084,0.039,-0.981
2025-07-17 17:33:40.808,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.808,RPi2,-0.008,-0.058,-0.963
2025-07-17 17:33:40.859,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.859,RPi2,-0.104,0.003,-1.05
2025-07-17 17:33:40.909,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.909,RPi2,-0.064,0.009,-0.992
2025-07-17 17:33:40.960,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:40.960,RPi2,-0.036,-0.026,-0.96
2025-07-17 17:33:41.010,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.010,RPi2,-0.066,0.026,-0.994
2025-07-17 17:33:41.061,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.061,RPi2,-0.098,-0.023,-1.035
2025-07-17 17:33:41.111,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.111,RPi2,-0.094,-0.045,-0.943
2025-07-17 17:33:41.161,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.162,RPi2,-0.061,-0.017,-1.051
2025-07-17 17:33:41.212,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.212,RPi2,-0.045,-0.063,-0.989
2025-07-17 17:33:41.262,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.262,RPi2,0.018,0.021,-1.061
2025-07-17 17:33:41.313,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.313,RPi2,-0.115,-0.04,-1.038
2025-07-17 17:33:41.363,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.363,RPi2,-0.062,-0.028,-1.005
2025-07-17 17:33:41.414,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.414,RPi2,-0.086,0.034,-1.024
2025-07-17 17:33:41.464,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.464,RPi2,-0.093,0.003,-1.036
2025-07-17 17:33:41.515,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.515,RPi2,-0.035,0.002,-0.983
2025-07-17 17:33:41.565,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.565,RPi2,-0.093,-0.026,-1.019
2025-07-17 17:33:41.616,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.616,RPi2,-0.087,-0.02,-1.022
2025-07-17 17:33:41.666,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.666,RPi2,-0.026,0.044,-0.995
2025-07-17 17:33:41.717,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.717,RPi2,-0.037,0.032,-1.011
2025-07-17 17:33:41.767,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.767,RPi2,-0.017,0.047,-0.938
2025-07-17 17:33:41.818,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.818,RPi2,-0.077,-0.017,-1.059
2025-07-17 17:33:41.868,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.868,RPi2,-0.01,0.03,-1.028
2025-07-17 17:33:41.919,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.919,RPi2,-0.038,-0.039,-1.102
2025-07-17 17:33:41.969,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:41.970,RPi2,-0.056,0.054,-1.007
2025-07-17 17:33:42.020,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.020,RPi2,-0.065,0.026,-0.948
2025-07-17 17:33:42.071,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.071,RPi2,-0.049,-0.01,-0.987
2025-07-17 17:33:42.121,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.121,RPi2,-0.002,0.027,-1.028
2025-07-17 17:33:42.172,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.172,RPi2,-0.056,-0.008,-0.988
2025-07-17 17:33:42.222,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.222,RPi2,-0.065,-0.007,-1.056
2025-07-17 17:33:42.273,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.273,RPi2,-0.042,0.009,-1.027
2025-07-17 17:33:42.323,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.323,RPi2,-0.086,0.002,-1.007
2025-07-17 17:33:42.374,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.374,RPi2,-0.064,-0.006,-0.977
2025-07-17 17:33:42.424,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.424,RPi2,-0.1,-0.015,-0.98
2025-07-17 17:33:42.475,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:33:42.475,RPi2,-0.045,-0.054,-1.007
