Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-19 17:10:12.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,567.41,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.14,567.5,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.14,567.47,-1.35,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,-0.14,567.47,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.255,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.0,20.9,0.14,567.35,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.306,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.12,20.9,0.0,567.35,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.358,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.0,20.9,0.28,567.47,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.408,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.0,20.9,0.14,567.47,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.459,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.0,20.9,0.14,567.5,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.510,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.0,20.9,0.0,567.44,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.561,0.0,0.0,0.0,1.07,1.07,10.486,0.0,0.0,20.9,-0.14,567.44,-1.17,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.612,-0.69,0.0,0.0,1.07,0.38,3.724,0.0,0.0,20.9,0.0,567.47,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.663,-0.69,0.41,0.0,1.07,0.79,7.742,0.0,0.24,20.9,0.0,567.44,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.713,-0.69,0.41,0.0,1.07,0.79,7.742,0.0,0.0,20.9,0.0,567.44,-0.72,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.767,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,20.9,0.0,567.54,-0.54,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.818,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,20.9,0.0,567.57,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.868,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,20.9,0.14,567.66,-0.63,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.919,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,21.0,0.0,567.66,-0.72,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:12.979,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,21.0,-0.14,567.69,-0.99,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.030,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,21.0,0.0,567.63,-0.99,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.081,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.12,21.0,0.0,567.63,-0.99,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.131,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.24,21.0,0.28,567.66,-0.45,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.182,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,21.0,0.14,567.66,-0.63,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.236,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,21.0,0.14,567.57,-1.08,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.287,-0.69,0.41,-0.91,1.07,0.12,1.176,0.0,0.0,21.0,0.0,567.5,-0.72,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.342,-0.72,0.41,-0.91,1.35,0.13,1.274,0.0,0.36,21.0,-0.14,567.47,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.393,-0.72,0.39,-0.91,1.35,0.11,1.078,0.0,0.36,21.0,0.0,567.47,-1.08,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.444,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.57,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.495,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.57,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.545,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.14,567.57,-0.54,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.596,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.14,567.6,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.646,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.57,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.697,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,-0.28,567.57,-0.9,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.748,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.54,-1.26,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.798,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.14,567.5,-1.26,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.849,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.5,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.900,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.41,-0.72,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:13.951,-0.72,0.39,-0.9,1.35,0.12,1.176,0.0,0.0,21.0,0.0,567.5,-1.08,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.002,-0.7,0.39,-0.9,1.39,0.18,1.764,0.0,0.0,21.0,0.14,567.54,-0.63,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.052,-0.7,0.4,-0.9,1.39,0.19,1.862,0.0,0.0,20.9,0.14,567.54,-0.99,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.103,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.12,20.9,-0.28,567.47,-1.08,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.154,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.12,20.9,0.0,567.44,-1.08,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.204,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.0,20.9,0.0,567.35,-0.99,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.255,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.0,20.9,0.0,567.44,-0.63,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.306,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.0,20.9,0.0,567.47,-0.81,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.356,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.0,20.9,0.14,567.47,-0.72,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.407,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.0,20.9,0.14,567.38,-0.63,19,0.0,0.0,0.0,0.0
2025-08-19 17:10:14.458,-0.7,0.4,-0.91,1.39,0.18,1.764,0.0,0.0,20.9,0.14,567.5,-0.63,19,0.0,0.0,0.0,0.0
