Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-07-02 14:11:18.436,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02 14:11:18.488,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.538,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.590,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.643,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.694,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.746,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.842,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.892,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.944,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:18.995,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.046,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:19.097,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.0,24.4,-0.28,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:19.148,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.0,24.4,-0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.199,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.250,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.12,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.301,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.12,24.4,0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.352,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.12,24.3,0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.402,-4.32,0.0,0.0,0.0,-8.37,-82.026,0.0,0.0,24.3,0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.453,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,0.0,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:19.504,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,0.0,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:19.555,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.606,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.658,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.12,24.3,0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.709,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.760,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.12,24.3,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.813,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:19.863,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.3,0.0,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:19.914,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,0.14,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:19.965,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.016,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.067,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.118,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.169,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.222,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.273,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.3,0.0,0
2025-07-02 14:11:20.324,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.375,-4.32,3.9,0.0,0.0,-4.47,-43.806,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.426,-4.32,3.9,0.0,2.63,-1.84,-18.032,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.477,-4.32,3.9,0.0,2.63,-1.84,-18.032,0.0,0.0,24.4,0.0,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.529,-4.32,3.9,0.0,2.63,-1.84,-18.032,0.0,0.12,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.579,-4.32,3.9,0.0,2.63,-1.84,-18.032,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.631,-4.32,3.9,0.0,2.63,-1.84,-18.032,0.0,0.0,24.4,0.28,0.06,0.0,23,0.0,571.4,0.0,0
2025-07-02 14:11:20.683,-4.32,3.9,0.0,2.63,-1.84,-18.032,0.0,0.0,24.4,-0.14,0.06,0.0,23,0.0,571.4,0.0,0
