Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-07-02 15:38:37.275,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.1,0.0,0.06,0.0,25,0.0,571.2,0.0,0,0.073239,-0.034178,-0.991172
2025-07-02 15:38:37.327,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,25.1,0.0,0.06,0.0,25,0.0,571.2,0.0,0,0.010742,0.017577,-1.011679
2025-07-02 15:38:37.379,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.0,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.010742,0.010742,-1.008749
2025-07-02 15:38:37.431,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.0,0.28,0.06,0.0,25,0.0,571.2,0.0,0,-0.024413,0.010742,-1.023397
2025-07-02 15:38:37.484,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,25.0,0.14,0.06,0.0,25,0.0,571.2,0.0,0,-0.046873,0.035155,-1.040975
2025-07-02 15:38:37.538,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.0,0.14,0.06,0.0,25,0.0,571.2,0.0,0,-0.027343,0.026366,-1.041951
2025-07-02 15:38:37.591,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.0,0.0,0.06,0.0,25,0.0,571.2,0.0,0,-0.030272,0.038084,-1.02828
2025-07-02 15:38:37.642,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.0,-0.14,0.06,0.0,25,0.0,571.2,0.0,0,-0.028319,0.041991,-1.031209
2025-07-02 15:38:37.693,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,25.0,0.14,0.06,0.0,25,0.0,571.2,0.0,0,-0.034178,0.02539,-1.027303
2025-07-02 15:38:37.746,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,25.1,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.031249,0.02539,-1.00582
