Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-04 10:35:29.968,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.019,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.070,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.122,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.173,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.224,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.274,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.325,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.375,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.425,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.476,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.526,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:35:30.577,0.0,0.0,-57.77,108.74,43.57,426.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
