Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-07-02 14:08:22.091,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015624,0.005859,-1.061482
2025-07-02 14:08:22.143,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015624,0.005859,-1.061482
2025-07-02 14:08:22.194,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04785,0.040037,-0.988242
2025-07-02 14:08:22.244,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04785,0.040037,-0.988242
2025-07-02 14:08:22.295,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029296,0.02539,-1.000937
2025-07-02 14:08:22.345,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029296,0.02539,-1.000937
2025-07-02 14:08:22.396,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031249,0.020507,-1.019491
2025-07-02 14:08:22.449,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031249,0.020507,-1.019491
2025-07-02 14:08:22.499,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,-0.000977,-0.999961
2025-07-02 14:08:22.550,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,-0.000977,-0.999961
2025-07-02 14:08:22.600,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009765,0.005859,-1.017538
2025-07-02 14:08:22.651,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009765,0.005859,-1.017538
2025-07-02 14:08:22.701,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026366,0.029296,-1.012655
2025-07-02 14:08:22.752,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026366,0.029296,-1.012655
2025-07-02 14:08:22.803,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027343,0.015624,-1.024374
2025-07-02 14:08:22.853,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027343,0.015624,-1.024374
2025-07-02 14:08:22.904,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036131,0.017577,-1.031209
2025-07-02 14:08:22.954,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036131,0.017577,-1.031209
2025-07-02 14:08:23.005,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,0.027343,-1.033162
2025-07-02 14:08:23.055,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,0.027343,-1.033162
2025-07-02 14:08:23.106,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052732,0.021484,-0.989219
2025-07-02 14:08:23.156,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052732,0.021484,-0.989219
2025-07-02 14:08:23.207,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,-0.000977,-1.001914
2025-07-02 14:08:23.257,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,-0.000977,-1.001914
2025-07-02 14:08:23.308,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032225,0.020507,-1.014608
2025-07-02 14:08:23.359,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032225,0.020507,-1.014608
2025-07-02 14:08:23.409,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034178,0.01953,-1.016561
2025-07-02 14:08:23.460,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034178,0.01953,-1.016561
2025-07-02 14:08:23.510,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02246,0.014648,-1.004843
2025-07-02 14:08:23.561,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02246,0.014648,-1.004843
2025-07-02 14:08:23.611,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043944,0.020507,-1.003867
2025-07-02 14:08:23.662,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043944,0.020507,-1.003867
2025-07-02 14:08:23.713,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037108,0.016601,-1.031209
2025-07-02 14:08:23.763,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037108,0.016601,-1.031209
2025-07-02 14:08:23.814,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023437,0.026366,-1.007773
2025-07-02 14:08:23.864,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023437,0.026366,-1.007773
2025-07-02 14:08:23.915,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023437,0.026366,-1.007773
2025-07-02 14:08:23.965,0.0,0.0,0.0,2.92,-1.13,-11.074,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032225,0.021484,-1.011679
2025-07-02 14:08:24.016,0.0,0.0,0.0,2.92,-1.13,-11.074,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032225,0.021484,-1.011679
2025-07-02 14:08:24.066,0.0,0.0,0.0,2.92,-1.13,-11.074,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041014,0.024413,-1.007773
2025-07-02 14:08:24.117,0.0,0.0,0.0,2.92,-1.13,-11.074,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041014,0.024413,-1.007773
2025-07-02 14:08:24.168,0.0,6.96,0.0,2.92,5.83,57.134,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027343,0.057615,-0.985313
2025-07-02 14:08:24.218,0.0,6.96,0.0,2.92,5.83,57.134,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027343,0.057615,-0.985313
2025-07-02 14:08:24.269,0.0,6.96,0.0,2.92,5.83,57.134,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,0.051756,-1.004843
2025-07-02 14:08:24.319,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04492,0.051756,-1.004843
2025-07-02 14:08:24.370,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036131,-0.000977,-1.019491
2025-07-02 14:08:24.420,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036131,-0.000977,-1.019491
2025-07-02 14:08:24.471,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037108,0.023437,-1.026327
2025-07-02 14:08:24.521,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037108,0.023437,-1.026327
2025-07-02 14:08:24.572,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041014,0.004883,-1.02535
2025-07-02 14:08:24.623,-2.93,6.96,0.0,2.92,2.9,28.42,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041014,0.004883,-1.02535
