Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel.x(g)-0.015624,Accel.y(g)0.021484,Accel.z(g)-1.014608
2025-06-25 17:05:56.790,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:56.846,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:56.896,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:56.947,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:56.998,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.048,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.099,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.149,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.199,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.249,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.300,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.350,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.400,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.451,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.501,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.551,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.602,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.652,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.702,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.753,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.803,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.853,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.904,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:57.954,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.005,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.055,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.105,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.156,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.206,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.256,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.307,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.357,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.407,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.458,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.508,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.558,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.609,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.659,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.710,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.760,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.810,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.861,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.911,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:58.961,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.012,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.062,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.112,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.163,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.213,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.263,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.314,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.364,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.414,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.465,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.515,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.565,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.616,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.666,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.716,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.767,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.817,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.867,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.918,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:05:59.968,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:06:00.019,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:06:00.069,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:06:00.119,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:06:00.170,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25 17:06:00.220,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0
