Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-19 17:26:27.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.58,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.58,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.14,561.49,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.28,561.49,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,-0.14,561.46,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.9,0.0,561.49,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.9,0.28,561.46,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.28,561.46,0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.14,561.39,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.39,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.46,0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.46,0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.58,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.62,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.71,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:27.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.74,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.28,561.74,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.9,0.0,561.58,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.14,561.49,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.55,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.9,0.0,561.46,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.42,561.55,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,-0.14,561.55,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,-0.14,561.46,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.49,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.42,561.46,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.42,561.46,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.49,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.49,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.43,-0.54,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.49,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.55,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.52,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.58,-1.25,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.14,561.58,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:28.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.14,561.58,-0.62,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.14,561.58,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.58,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.42,561.52,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.42,561.71,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.65,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.28,561.65,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.62,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.65,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.62,-0.62,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.71,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.62,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.28,561.65,-0.62,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,-0.14,561.65,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.14,561.65,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,561.39,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.43,-0.53,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.49,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.46,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:29.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.46,-0.62,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.43,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.43,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.62,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.14,561.74,-1.07,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.14,561.71,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.14,561.71,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.62,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.62,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.0,561.55,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.52,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.43,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,-0.14,561.39,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.39,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.46,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.49,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.39,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.14,561.52,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.49,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.49,-0.71,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:30.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.46,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.49,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,0.0,561.49,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.55,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.52,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.52,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.52,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.58,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.49,-0.98,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.52,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.14,561.46,-0.62,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.28,561.55,-0.8,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.55,-1.16,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,561.46,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,28.8,55.65,561.55,-0.89,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.726,0.0,0.0,0.0,0.0,0.0,0.0,123.97,46.56,28.8,50.23,561.39,18.73,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.777,0.0,0.0,0.0,0.0,0.0,0.0,123.97,38.13,28.8,50.23,561.05,25.68,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.827,0.0,0.0,0.0,0.0,0.0,0.0,226.33,33.85,28.8,43.3,561.01,30.65,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.878,0.0,0.0,0.0,0.0,0.0,0.0,321.18,33.85,28.8,33.72,561.01,33.23,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.928,0.0,0.0,0.0,0.0,0.0,0.0,375.93,24.44,28.8,25.12,560.89,36.08,26,0.0,0.0,0.0,0.0
2025-08-19 17:26:31.979,0.0,0.0,0.0,0.0,0.0,0.0,423.35,18.09,28.8,17.76,560.92,36.08,26,0.0,0.0,0.0,0.0
