Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-04 10:34:45.398,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.454,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.504,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.558,0.0,0.0,-57.78,0.0,-65.18,-638.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.608,0.0,0.0,-57.78,0.0,-65.18,-638.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.662,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.712,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.763,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.813,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.863,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.914,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:45.964,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.021,0.0,0.0,-57.78,108.81,43.63,427.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.074,-11.63,-48.68,-57.78,108.81,-16.68,-163.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.125,-11.63,-48.68,-57.78,108.81,-16.68,-163.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.175,-11.63,-48.68,-57.78,108.81,-16.68,-163.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.225,-11.63,-48.68,-57.78,108.81,-16.68,-163.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.276,-11.63,-48.68,-57.78,108.81,-16.68,-163.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.326,-11.63,-48.68,-57.78,108.74,-16.75,-164.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04 10:34:46.377,-11.63,-48.68,-57.78,108.74,-16.75,-164.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
