Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-07-02 14:34:46.436,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,0.090817,0.061521,-0.996054
2025-07-02 14:34:46.494,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.028319,0.011718,-0.989219
2025-07-02 14:34:46.546,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,10,-0.050779,0.031249,-1.022421
2025-07-02 14:34:46.597,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,10,-0.041991,0.020507,-0.998007
2025-07-02 14:34:46.648,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.02246,0.013671,-1.014608
2025-07-02 14:34:46.699,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.041991,-0.000977,-1.036092
2025-07-02 14:34:46.750,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.033202,0.015624,-1.009726
2025-07-02 14:34:46.800,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.42,0.06,0.0,25,0.0,571.3,0.0,0,-0.024413,0.034178,-1.027303
2025-07-02 14:34:46.851,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.037108,0.011718,-1.018514
2025-07-02 14:34:46.902,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.048826,0.018554,-1.038045
2025-07-02 14:34:46.953,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.8,0.0,0.06,0.0,25,0.0,571.3,0.0,10,-0.01953,0.035155,-0.976524
2025-07-02 14:34:47.003,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,10,-0.031249,0.041014,-1.020468
2025-07-02 14:34:47.054,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.8,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.018554,0.023437,-1.021444
2025-07-02 14:34:47.105,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.8,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.041991,-0.020507,-1.033162
2025-07-02 14:34:47.156,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.8,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.040037,0.032225,-1.014608
2025-07-02 14:34:47.207,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.017577,0.01953,-1.029256
2025-07-02 14:34:47.258,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.02246,0.042967,-1.030233
2025-07-02 14:34:47.309,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.034178,0.02246,-1.023397
2025-07-02 14:34:47.363,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.001953,0.046873,-1.012655
2025-07-02 14:34:47.414,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.029296,0.007812,-1.000937
2025-07-02 14:34:47.465,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.040037,0.008789,-1.023397
2025-07-02 14:34:47.516,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.040037,0.036131,-0.979454
2025-07-02 14:34:47.566,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.027343,0.020507,-1.029256
2025-07-02 14:34:47.617,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.026366,0.02246,-1.021444
2025-07-02 14:34:47.669,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.039061,0.031249,-1.035115
2025-07-02 14:34:47.720,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.063474,0.005859,-1.019491
2025-07-02 14:34:47.771,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.063474,0.005859,-1.019491
2025-07-02 14:34:47.822,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.030272,0.029296,-1.006796
2025-07-02 14:34:47.883,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.030272,0.041014,-0.999961
2025-07-02 14:34:47.938,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.031249,0.034178,-1.019491
2025-07-02 14:34:47.989,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,0,-0.041014,0.036131,-1.036092
2025-07-02 14:34:48.039,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,10,-0.043944,0.012695,-1.022421
2025-07-02 14:34:48.095,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.9,0.14,0.06,0.0,25,0.0,571.3,0.0,10,-0.016601,0.012695,-1.015585
2025-07-02 14:34:48.146,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.28,0.06,0.0,25,0.0,571.3,0.0,0,-0.021484,0.031249,-1.006796
2025-07-02 14:34:48.197,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.9,0.0,0.06,0.0,25,0.0,571.3,0.0,0,-0.01953,-0.00293,-1.007773
