Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-08 14:38:25.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.137,0.0,0.56,0.0,0.0,0.56,5.488,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.187,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.238,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.288,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.338,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.389,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.439,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.490,0.0,0.56,0.0,-0.39,0.17,1.666,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.540,-0.12,0.56,0.0,-0.39,0.05,0.49,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.591,-0.12,0.56,-0.13,-0.39,0.08,0.784,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.642,-0.12,0.56,-0.13,-0.39,0.08,0.784,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:38:26.693,-0.12,0.56,-0.13,-0.39,0.08,0.784,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
