Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-20 12:29:23.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.28,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,19.4,0.28,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.14,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.336,-0.91,0.0,0.0,0.0,0.91,8.918,0.0,0.0,19.4,0.14,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.387,-0.91,0.0,-0.23,0.0,1.14,11.172,0.0,0.0,19.4,0.28,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.437,-0.91,0.0,-0.23,1.11,0.03,0.294,0.0,0.0,19.4,0.0,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.488,-0.91,0.0,-0.23,1.11,0.03,0.294,0.0,0.0,19.4,-0.14,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.538,-0.91,0.0,-0.23,1.11,0.03,0.294,0.0,0.0,19.4,0.0,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.589,-0.91,0.0,-0.23,1.11,0.03,0.294,0.0,0.12,19.4,0.0,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.639,-0.91,0.0,-0.23,1.11,0.03,0.294,0.0,0.0,19.4,0.0,0.06,0.0,17,0.0,0.0,0.0,0.0
2025-08-20 12:29:23.690,-0.91,0.0,-0.23,1.11,0.03,0.294,0.0,0.0,19.4,0.28,0.06,0.0,17,0.0,0.0,0.0,0.0
