Timestamp,X (g),Y (g),Z (g)
2025-06-26T15:28:38.990806,-0.131831,-0.057615,-0.876919
2025-06-26T15:28:38.998751,-0.021484,0.016601,-1.006796
2025-06-26T15:28:39.005679,-0.005859,0.031249,-1.015585
2025-06-26T15:28:39.012507,-0.02539,-0.021484,-1.021444
2025-06-26T15:28:39.019326,-0.029296,0.007812,-1.02535
2025-06-26T15:28:39.026187,-0.036131,-0.004883,-1.007773
2025-06-26T15:28:39.033076,-0.027343,0.010742,-1.038045
2025-06-26T15:28:39.039905,-0.020507,0.018554,-1.013632
2025-06-26T15:28:39.046732,-0.035155,0.027343,-1.001914
2025-06-26T15:28:39.053563,-0.01953,0.028319,-1.014608
2025-06-26T15:28:39.060388,-0.053709,0.037108,-1.017538
2025-06-26T15:28:39.067246,-0.01953,0.056638,-1.027303
2025-06-26T15:28:39.074652,-0.004883,0.017577,-1.000937
2025-06-26T15:28:39.081814,-0.016601,0.037108,-0.990195
2025-06-26T15:28:39.088965,-0.006836,0.01953,-0.985313
2025-06-26T15:28:39.095914,-0.026366,0.037108,-0.9775
2025-06-26T15:28:39.102996,0.006836,0.038084,-1.022421
2025-06-26T15:28:39.110097,0.006836,0.037108,-1.026327
2025-06-26T15:28:39.117039,-0.012695,0.024413,-1.035115
2025-06-26T15:28:39.124020,-0.024413,0.02539,-1.022421
2025-06-26T15:28:39.130958,-0.014648,0.02539,-1.02828
2025-06-26T15:28:39.137881,-0.012695,0.011718,-1.022421
2025-06-26T15:28:39.144810,-0.023437,0.021484,-1.022421
2025-06-26T15:28:39.151806,-0.016601,0.02539,-0.997031
2025-06-26T15:28:39.158732,-0.008789,0.01953,-1.051716
2025-06-26T15:28:39.165721,-0.052732,0.030272,-0.991172
2025-06-26T15:28:39.172687,-0.028319,0.028319,-0.998984
2025-06-26T15:28:39.179583,0.013671,0.041991,-0.996054
2025-06-26T15:28:39.186399,0.007812,0.000977,-0.998007
2025-06-26T15:28:39.193237,-0.011718,0.012695,-1.024374
2025-06-26T15:28:39.200083,-0.02539,0.007812,-1.037068
2025-06-26T15:28:39.207318,-0.034178,-0.001953,-1.008749
2025-06-26T15:28:39.214287,0.000977,0.035155,-1.015585
2025-06-26T15:28:39.221153,0.032225,0.053709,-1.011679
2025-06-26T15:28:39.228064,0.008789,0.048826,-1.004843
2025-06-26T15:28:39.234939,-0.010742,0.016601,-0.98043
2025-06-26T15:28:39.241797,-0.017577,0.032225,-1.042928
2025-06-26T15:28:39.248658,-0.018554,0.050779,-1.027303
2025-06-26T15:28:39.255496,0.017577,0.016601,-1.054646
2025-06-26T15:28:39.262322,-0.023437,-0.005859,-1.010702
2025-06-26T15:28:39.269144,-0.007812,-0.040037,-1.026327
2025-06-26T15:28:39.276022,-0.017577,-0.013671,-1.037068
2025-06-26T15:28:39.282910,-0.043944,0.020507,-1.007773
2025-06-26T15:28:39.289806,-0.011718,0.014648,-1.019491
2025-06-26T15:28:39.296731,0.018554,0.028319,-1.044881
2025-06-26T15:28:39.303528,0.003906,0.013671,-1.045857
2025-06-26T15:28:39.310361,-0.006836,0.04492,-1.008749
2025-06-26T15:28:39.317168,-0.005859,0.008789,-0.990195
2025-06-26T15:28:39.323948,-0.045897,0.015624,-1.010702
2025-06-26T15:28:39.330755,-0.011718,0.00293,-1.022421
2025-06-26T15:28:39.337593,-0.028319,0.051756,-1.00582
2025-06-26T15:28:39.344398,-0.029296,0.041991,-1.015585
2025-06-26T15:28:39.351406,-0.007812,0.060544,-1.029256
2025-06-26T15:28:39.358253,0.011718,0.040037,-1.035115
2025-06-26T15:28:39.365057,-0.049803,0.04785,-0.989219
2025-06-26T15:28:39.371872,-0.01953,0.026366,-1.004843
2025-06-26T15:28:39.378707,-0.007812,0.053709,-0.996054
2025-06-26T15:28:39.385520,0.033202,0.04785,-1.007773
2025-06-26T15:28:39.392324,0.039061,0.074216,-1.012655
2025-06-26T15:28:39.399174,0.006836,0.058591,-1.022421
2025-06-26T15:28:39.405975,-0.023437,0.036131,-1.038045
2025-06-26T15:28:39.413198,-0.027343,0.010742,-1.018514
2025-06-26T15:28:39.419997,-0.079098,-0.02539,-0.984336
2025-06-26T15:28:39.426809,-0.033202,0.004883,-0.994101
2025-06-26T15:28:39.433642,0.007812,0.013671,-1.040975
2025-06-26T15:28:39.440873,0.000977,-0.008789,-1.029256
2025-06-26T15:28:39.447698,0.017577,0.042967,-1.037068
2025-06-26T15:28:39.454516,0.027343,0.030272,-1.033162
2025-06-26T15:28:39.461337,0.00293,0.013671,-1.032186
2025-06-26T15:28:39.468583,-0.008789,0.048826,-0.992148
2025-06-26T15:28:39.475397,-0.075192,0.016601,-0.982383
2025-06-26T15:28:39.482202,-0.060544,0.006836,-0.999961
2025-06-26T15:28:39.489049,-0.016601,0.043944,-0.974571
2025-06-26T15:28:39.495933,-0.026366,0.013671,-1.015585
2025-06-26T15:28:39.502733,-0.011718,0.034178,-1.023397
2025-06-26T15:28:39.509542,-0.017577,0.016601,-0.986289
2025-06-26T15:28:39.516362,0.021484,0.029296,-1.011679
2025-06-26T15:28:39.523236,0.029296,0.060544,-1.006796
2025-06-26T15:28:39.530045,0.009765,0.039061,-1.010702
2025-06-26T15:28:39.536874,0.0,0.031249,-1.033162
2025-06-26T15:28:39.543676,-0.006836,0.045897,-0.98336
2025-06-26T15:28:39.550475,-0.00293,0.032225,-0.999961
2025-06-26T15:28:39.557303,-0.043944,-0.001953,-0.996054
2025-06-26T15:28:39.564121,-0.028319,-0.006836,-1.004843
2025-06-26T15:28:39.570929,-0.00293,0.035155,-1.024374
2025-06-26T15:28:39.577748,-0.054685,0.004883,-1.017538
2025-06-26T15:28:39.584550,-0.010742,0.023437,-0.999961
2025-06-26T15:28:39.591353,-0.004883,0.046873,-1.006796
2025-06-26T15:28:39.598182,-0.016601,0.050779,-0.999961
2025-06-26T15:28:39.604981,-0.027343,0.052732,-1.027303
2025-06-26T15:28:39.611779,-0.060544,0.030272,-1.001914
2025-06-26T15:28:39.618569,-0.040037,0.041014,-1.010702
2025-06-26T15:28:39.625390,-0.000977,0.032225,-1.029256
2025-06-26T15:28:39.632194,-0.006836,0.037108,-1.018514
2025-06-26T15:28:39.638996,-0.027343,-0.026366,-1.035115
2025-06-26T15:28:39.645806,-0.049803,-0.030272,-1.039021
2025-06-26T15:28:39.652614,-0.024413,0.00293,-1.020468
2025-06-26T15:28:39.659496,-0.001953,0.050779,-1.037068
2025-06-26T15:28:39.666324,-0.024413,0.036131,-1.041951
2025-06-26T15:28:39.673194,-0.011718,0.017577,-1.051716
2025-06-26T15:28:39.680005,-0.01953,0.034178,-1.008749
2025-06-26T15:28:39.686808,0.013671,0.072263,-1.000937
2025-06-26T15:28:39.693618,0.00293,0.056638,-1.018514
2025-06-26T15:28:39.700423,-0.032225,0.02539,-1.023397
2025-06-26T15:28:39.707224,-0.04785,0.027343,-0.982383
2025-06-26T15:28:39.714054,-0.033202,0.021484,-0.998007
2025-06-26T15:28:39.720864,-0.027343,0.02539,-1.010702
2025-06-26T15:28:39.727715,-0.024413,0.04785,-0.964806
2025-06-26T15:28:39.734561,-0.012695,0.027343,-0.996054
2025-06-26T15:28:39.741361,0.013671,0.030272,-1.029256
2025-06-26T15:28:39.748160,-0.058591,0.001953,-1.019491
2025-06-26T15:28:39.754968,-0.039061,0.015624,-1.010702
2025-06-26T15:28:39.761787,-0.041991,0.0,-1.000937
