Timestamp,X (g),Y (g),Z (g)
2025-07-02T11:44:59.520161,0.005859,0.045897,-1.016561
2025-07-02T11:44:59.529622,-0.040037,0.021484,-1.014608
2025-07-02T11:44:59.536664,-0.045897,0.021484,-0.998984
2025-07-02T11:44:59.546940,-0.020507,0.005859,-1.00582
2025-07-02T11:44:59.553950,-0.006836,0.026366,-1.017538
2025-07-02T11:44:59.560924,-0.023437,0.020507,-1.035115
2025-07-02T11:44:59.567972,-0.036131,0.04492,-1.008749
2025-07-02T11:44:59.575003,-0.01953,-0.00293,-1.027303
2025-07-02T11:44:59.581985,-0.01953,0.003906,-1.021444
2025-07-02T11:44:59.588941,-0.012695,0.02246,-1.02535
2025-07-02T11:44:59.595911,-0.009765,0.026366,-1.020468
2025-07-02T11:44:59.602828,-0.027343,0.010742,-1.000937
2025-07-02T11:44:59.609750,-0.021484,0.012695,-1.008749
2025-07-02T11:44:59.616736,-0.023437,0.030272,-0.987266
2025-07-02T11:44:59.623749,-0.061521,0.054685,-0.998984
2025-07-02T11:44:59.630708,-0.032225,0.028319,-1.024374
2025-07-02T11:44:59.637644,-0.029296,0.029296,-1.021444
2025-07-02T11:44:59.647049,-0.031249,0.035155,-1.037068
2025-07-02T11:44:59.658605,-0.04492,0.034178,-1.039021
2025-07-02T11:44:59.665664,-0.011718,0.060544,-0.999961
2025-07-02T11:44:59.672636,-0.018554,0.059568,-1.001914
2025-07-02T11:44:59.679566,-0.043944,0.013671,-1.018514
2025-07-02T11:44:59.686513,-0.027343,0.045897,-1.045857
2025-07-02T11:44:59.693496,-0.026366,0.031249,-1.030233
2025-07-02T11:44:59.700458,-0.037108,0.036131,-1.016561
2025-07-02T11:44:59.707418,-0.027343,-0.003906,-1.041951
2025-07-02T11:44:59.714610,-0.036131,0.033202,-0.994101
2025-07-02T11:44:59.721734,-0.018554,0.018554,-1.029256
2025-07-02T11:44:59.728891,-0.006836,0.053709,-1.011679
2025-07-02T11:44:59.735928,-0.004883,0.01953,-1.011679
2025-07-02T11:44:59.742938,-0.037108,0.011718,-1.021444
2025-07-02T11:44:59.750008,-0.041991,-0.012695,-1.019491
2025-07-02T11:44:59.757012,-0.017577,-0.000977,-1.00289
2025-07-02T11:44:59.764460,-0.020507,0.013671,-1.011679
2025-07-02T11:44:59.771463,-0.008789,0.059568,-1.017538
2025-07-02T11:44:59.778483,-0.028319,0.036131,-1.014608
2025-07-02T11:44:59.785462,0.001953,0.030272,-1.051716
2025-07-02T11:44:59.792394,-0.007812,-0.000977,-1.007773
2025-07-02T11:44:59.799754,-0.033202,0.015624,-1.035115
2025-07-02T11:44:59.806923,-0.005859,0.031249,-1.035115
2025-07-02T11:44:59.813987,0.0,0.035155,-1.029256
2025-07-02T11:44:59.820907,-0.016601,0.037108,-1.000937
2025-07-02T11:44:59.827860,-0.035155,0.01953,-0.985313
2025-07-02T11:44:59.834816,-0.018554,0.01953,-0.993125
2025-07-02T11:44:59.841728,-0.053709,-0.021484,-1.00289
2025-07-02T11:44:59.848625,-0.039061,-0.008789,-1.017538
2025-07-02T11:44:59.855517,-0.043944,0.004883,-0.996054
2025-07-02T11:44:59.862402,-0.013671,0.027343,-1.007773
2025-07-02T11:44:59.869285,-0.02246,0.005859,-1.018514
2025-07-02T11:44:59.876176,-0.018554,0.001953,-1.020468
2025-07-02T11:44:59.883057,-0.045897,-0.006836,-1.001914
2025-07-02T11:44:59.889939,-0.041991,-0.008789,-1.003867
2025-07-02T11:44:59.896863,-0.02246,0.013671,-1.016561
2025-07-02T11:44:59.903767,-0.04785,0.005859,-0.996054
2025-07-02T11:44:59.910944,-0.041991,0.023437,-0.998984
2025-07-02T11:44:59.918028,-0.032225,0.036131,-0.978477
2025-07-02T11:44:59.925063,-0.065427,0.021484,-0.999961
2025-07-02T11:44:59.931995,-0.049803,0.02246,-1.015585
2025-07-02T11:44:59.938898,-0.032225,0.046873,-1.004843
2025-07-02T11:44:59.945816,-0.020507,0.006836,-0.976524
2025-07-02T11:44:59.952712,-0.053709,-0.006836,-0.993125
2025-07-02T11:44:59.959599,-0.04785,0.017577,-1.010702
2025-07-02T11:44:59.966483,-0.048826,-0.006836,-0.997031
2025-07-02T11:44:59.973373,-0.038084,0.033202,-0.991172
2025-07-02T11:44:59.980261,-0.001953,0.026366,-1.031209
2025-07-02T11:44:59.987152,0.006836,0.017577,-1.039021
2025-07-02T11:44:59.994046,-0.036131,-0.001953,-1.059528
2025-07-02T11:45:00.000938,-0.028319,0.051756,-1.013632
2025-07-02T11:45:00.007829,-0.005859,0.030272,-1.011679
2025-07-02T11:45:00.014685,-0.037108,0.027343,-0.992148
2025-07-02T11:45:00.021495,-0.023437,-0.000977,-0.992148
2025-07-02T11:45:00.028322,-0.066404,0.009765,-1.008749
2025-07-02T11:45:00.035133,-0.043944,0.017577,-0.999961
2025-07-02T11:45:00.041931,-0.017577,0.018554,-1.018514
2025-07-02T11:45:00.048726,-0.045897,0.006836,-1.011679
2025-07-02T11:45:00.055521,-0.017577,0.031249,-1.010702
2025-07-02T11:45:00.062322,-0.020507,0.031249,-1.008749
2025-07-02T11:45:00.069120,-0.027343,0.017577,-1.021444
2025-07-02T11:45:00.075915,-0.013671,0.013671,-1.020468
2025-07-02T11:45:00.082713,0.000977,0.008789,-1.019491
2025-07-02T11:45:00.089519,-0.016601,0.024413,-1.011679
2025-07-02T11:45:00.096321,-0.003906,0.033202,-1.006796
2025-07-02T11:45:00.103118,-0.034178,0.020507,-1.035115
2025-07-02T11:45:00.109924,-0.01953,0.038084,-1.013632
2025-07-02T11:45:00.116786,-0.054685,0.009765,-1.000937
2025-07-02T11:45:00.123653,-0.043944,0.016601,-1.023397
2025-07-02T11:45:00.130542,-0.011718,0.027343,-1.016561
2025-07-02T11:45:00.137435,-0.020507,0.015624,-1.02828
2025-07-02T11:45:00.144303,-0.032225,0.029296,-0.986289
2025-07-02T11:45:00.151165,-0.008789,0.035155,-1.009726
2025-07-02T11:45:00.158026,-0.018554,0.036131,-1.018514
2025-07-02T11:45:00.164889,-0.048826,0.026366,-1.008749
2025-07-02T11:45:00.171782,-0.045897,-0.001953,-1.021444
2025-07-02T11:45:00.178655,-0.051756,-0.008789,-1.018514
2025-07-02T11:45:00.185516,-0.034178,0.010742,-1.008749
2025-07-02T11:45:00.192384,-0.063474,-0.020507,-1.030233
2025-07-02T11:45:00.199246,-0.02246,-0.005859,-1.046834
2025-07-02T11:45:00.206161,-0.014648,0.010742,-1.043904
2025-07-02T11:45:00.213060,-0.034178,-0.001953,-1.000937
2025-07-02T11:45:00.219942,-0.000977,0.010742,-1.056599
2025-07-02T11:45:00.226810,0.02246,0.031249,-1.035115
2025-07-02T11:45:00.233704,0.001953,0.023437,-1.010702
2025-07-02T11:45:00.240618,0.005859,0.040037,-1.041951
2025-07-02T11:45:00.247500,-0.023437,0.004883,-1.05074
2025-07-02T11:45:00.254366,0.031249,0.062498,-1.036092
2025-07-02T11:45:00.261229,0.005859,0.04785,-1.032186
2025-07-02T11:45:00.268094,-0.008789,0.021484,-1.026327
2025-07-02T11:45:00.274958,-0.004883,0.015624,-1.012655
2025-07-02T11:45:00.281821,-0.027343,0.015624,-1.024374
2025-07-02T11:45:00.288682,-0.018554,0.021484,-1.010702
2025-07-02T11:45:00.295543,-0.052732,-0.005859,-1.007773
2025-07-02T11:45:00.302399,-0.01953,0.003906,-0.993125
2025-07-02T11:45:00.309254,-0.012695,0.016601,-1.011679
2025-07-02T11:45:00.316116,-0.008789,0.00293,-1.029256
2025-07-02T11:45:00.322921,-0.035155,0.01953,-0.998007
2025-07-02T11:45:00.329730,-0.017577,0.024413,-1.006796
2025-07-02T11:45:00.336534,-0.015624,0.017577,-1.030233
2025-07-02T11:45:00.343329,-0.040037,0.023437,-0.988242
2025-07-02T11:45:00.350124,-0.04492,0.012695,-0.988242
2025-07-02T11:45:00.356923,-0.041991,0.015624,-1.003867
2025-07-02T11:45:00.363722,-0.041991,0.006836,-1.017538
2025-07-02T11:45:00.370519,0.02246,0.045897,-1.034139
2025-07-02T11:45:00.377313,-0.006836,0.031249,-1.035115
2025-07-02T11:45:00.384105,-0.023437,0.004883,-1.018514
2025-07-02T11:45:00.390899,0.000977,0.013671,-1.032186
2025-07-02T11:45:00.397693,-0.051756,-0.021484,-0.998007
2025-07-02T11:45:00.404504,-0.060544,-0.007812,-1.006796
2025-07-02T11:45:00.411316,-0.034178,0.018554,-0.992148
2025-07-02T11:45:00.418140,-0.026366,0.04492,-1.012655
2025-07-02T11:45:00.425003,-0.026366,0.021484,-1.011679
2025-07-02T11:45:00.431898,-0.015624,0.02539,-1.041951
2025-07-02T11:45:00.438776,-0.020507,0.00293,-1.023397
2025-07-02T11:45:00.445641,-0.032225,0.018554,-1.026327
2025-07-02T11:45:00.452503,-0.041014,0.017577,-1.022421
2025-07-02T11:45:00.459365,-0.031249,0.026366,-1.018514
2025-07-02T11:45:00.466225,-0.02539,0.032225,-1.02828
2025-07-02T11:45:00.473081,-0.024413,0.041014,-1.027303
2025-07-02T11:45:00.479940,-0.078122,0.032225,-1.023397
2025-07-02T11:45:00.486803,-0.045897,0.021484,-0.998984
2025-07-02T11:45:00.493663,-0.038084,0.02246,-1.011679
2025-07-02T11:45:00.500526,0.005859,0.034178,-1.022421
2025-07-02T11:45:00.507386,-0.029296,0.020507,-1.042928
2025-07-02T11:45:00.514271,-0.040037,0.049803,-1.029256
2025-07-02T11:45:00.521145,-0.02539,0.028319,-1.008749
2025-07-02T11:45:00.528123,-0.007812,0.046873,-1.026327
2025-07-02T11:45:00.535042,-0.00293,0.023437,-1.033162
2025-07-02T11:45:00.541928,-0.021484,0.024413,-1.017538
2025-07-02T11:45:00.548796,-0.004883,0.016601,-0.988242
2025-07-02T11:45:00.555660,-0.026366,0.027343,-0.987266
2025-07-02T11:45:00.562542,-0.026366,0.001953,-0.998984
2025-07-02T11:45:00.569444,-0.016601,-0.014648,-1.012655
2025-07-02T11:45:00.576312,0.0,-0.010742,-1.019491
2025-07-02T11:45:00.583174,0.000977,0.014648,-1.029256
2025-07-02T11:45:00.590058,-0.034178,0.027343,-0.986289
2025-07-02T11:45:00.596984,-0.042967,0.005859,-1.011679
2025-07-02T11:45:00.603867,-0.023437,0.021484,-1.029256
2025-07-02T11:45:00.610767,-0.010742,0.017577,-1.041951
2025-07-02T11:45:00.617665,-0.01953,-0.026366,-1.007773
2025-07-02T11:45:00.624544,-0.004883,0.030272,-1.016561
2025-07-02T11:45:00.631409,-0.02539,0.027343,-1.012655
2025-07-02T11:45:00.638310,-0.060544,-0.000977,-1.032186
2025-07-02T11:45:00.645185,-0.030272,-0.00293,-1.027303
2025-07-02T11:45:00.652054,-0.024413,-0.015624,-0.998007
2025-07-02T11:45:00.658916,-0.040037,0.009765,-1.018514
2025-07-02T11:45:00.665777,-0.043944,0.001953,-1.015585
2025-07-02T11:45:00.672637,0.005859,0.04785,-1.02535
2025-07-02T11:45:00.679446,0.0,0.004883,-1.040975
2025-07-02T11:45:00.686239,-0.016601,0.008789,-1.035115
2025-07-02T11:45:00.693033,-0.017577,0.017577,-1.020468
2025-07-02T11:45:00.699832,-0.02539,0.031249,-0.990195
