Timestamp,X (g),Y (g),Z (g)
2025-07-02T11:44:53.188196,-0.033202,0.014648,-1.02535
2025-07-02T11:44:53.196027,-0.01953,0.017577,-1.026327
2025-07-02T11:44:53.202991,-0.01953,-0.000977,-1.040975
2025-07-02T11:44:53.210032,-0.013671,0.034178,-1.009726
2025-07-02T11:44:53.217064,0.023437,0.041991,-1.02828
2025-07-02T11:44:53.224013,-0.004883,0.034178,-1.034139
2025-07-02T11:44:53.232186,-0.046873,0.010742,-1.030233
2025-07-02T11:44:53.239195,-0.020507,0.033202,-1.022421
2025-07-02T11:44:53.246164,-0.057615,-0.008789,-1.010702
2025-07-02T11:44:53.253116,-0.01953,-0.013671,-1.032186
2025-07-02T11:44:53.260064,-0.017577,-0.009765,-1.039021
2025-07-02T11:44:53.267016,-0.014648,0.023437,-1.020468
2025-07-02T11:44:53.273966,-0.001953,0.017577,-1.065388
2025-07-02T11:44:53.280894,-0.023437,0.021484,-1.039021
2025-07-02T11:44:53.287812,-0.041014,0.016601,-1.042928
2025-07-02T11:44:53.294714,-0.034178,-0.038084,-1.043904
2025-07-02T11:44:53.301605,-0.033202,-0.032225,-1.034139
2025-07-02T11:44:53.308492,-0.040037,0.024413,-1.02828
2025-07-02T11:44:53.315446,-0.064451,-0.013671,-0.991172
2025-07-02T11:44:53.322407,-0.055662,0.0,-0.976524
2025-07-02T11:44:53.329337,-0.04785,-0.010742,-1.007773
2025-07-02T11:44:53.336315,-0.023437,0.017577,-1.021444
2025-07-02T11:44:53.343301,-0.034178,-0.018554,-1.042928
2025-07-02T11:44:53.350250,0.017577,0.016601,-1.038045
2025-07-02T11:44:53.357312,-0.004883,0.005859,-1.021444
2025-07-02T11:44:53.364401,-0.027343,0.0,-1.024374
2025-07-02T11:44:53.371367,-0.021484,0.01953,-1.038045
2025-07-02T11:44:53.378319,-0.008789,0.013671,-1.006796
2025-07-02T11:44:53.385283,-0.029296,-0.039061,-1.022421
2025-07-02T11:44:53.392231,-0.038084,-0.017577,-1.032186
2025-07-02T11:44:53.399191,-0.04492,0.008789,-0.996054
2025-07-02T11:44:53.406188,-0.000977,0.032225,-1.012655
2025-07-02T11:44:53.413248,0.000977,0.041991,-1.021444
2025-07-02T11:44:53.420246,0.00293,0.035155,-1.023397
2025-07-02T11:44:53.427175,-0.02246,0.00293,-1.00582
2025-07-02T11:44:53.435311,-0.014648,0.005859,-1.018514
2025-07-02T11:44:53.442280,-0.053709,-0.008789,-1.004843
2025-07-02T11:44:53.449227,-0.061521,0.041014,-0.998007
2025-07-02T11:44:53.457724,-0.046873,0.01953,-1.031209
2025-07-02T11:44:53.465073,-0.027343,0.028319,-1.022421
2025-07-02T11:44:53.472232,-0.021484,0.003906,-1.020468
2025-07-02T11:44:53.479274,-0.036131,-0.014648,-1.013632
2025-07-02T11:44:53.489517,-0.015624,0.008789,-1.003867
2025-07-02T11:44:53.496574,-0.024413,-0.000977,-0.993125
2025-07-02T11:44:53.503624,-0.010742,-0.023437,-1.019491
2025-07-02T11:44:53.510592,-0.015624,0.000977,-1.02828
2025-07-02T11:44:53.517536,-0.028319,0.037108,-1.006796
2025-07-02T11:44:53.524445,-0.038084,0.024413,-1.027303
2025-07-02T11:44:53.531345,-0.004883,0.010742,-1.015585
2025-07-02T11:44:53.538267,-0.014648,0.012695,-1.024374
2025-07-02T11:44:53.545184,-0.015624,0.02246,-1.040975
2025-07-02T11:44:53.552097,-0.024413,0.017577,-1.043904
2025-07-02T11:44:53.559035,-0.033202,0.024413,-1.024374
2025-07-02T11:44:53.566433,-0.031249,0.01953,-1.011679
2025-07-02T11:44:53.578466,-0.024413,0.032225,-1.043904
2025-07-02T11:44:53.585444,-0.037108,-0.007812,-1.010702
2025-07-02T11:44:53.592365,-0.036131,0.033202,-1.018514
2025-07-02T11:44:53.599253,-0.056638,-0.016601,-1.012655
2025-07-02T11:44:53.606130,-0.052732,-0.004883,-1.038045
2025-07-02T11:44:53.613018,-0.001953,0.02246,-1.007773
2025-07-02T11:44:53.619906,-0.024413,0.004883,-1.020468
2025-07-02T11:44:53.626778,-0.072263,0.010742,-1.010702
2025-07-02T11:44:53.633647,-0.055662,0.016601,-1.026327
