Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-07-03 11:32:59.491,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.016601,0.107418,-0.991172
2025-07-03 11:32:59.542,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.029296,-0.001953,-0.991172
2025-07-03 11:32:59.592,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.058591,0.00293,-1.035115
2025-07-03 11:32:59.643,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.027343,-0.010742,-1.013632
2025-07-03 11:32:59.694,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.02246,0.013671,-0.995078
2025-07-03 11:32:59.744,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.28,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.016601,0.007812,-1.000937
2025-07-03 11:32:59.795,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.28,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.021484,-0.003906,-1.022421
2025-07-03 11:32:59.846,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.00293,0.021484,-1.015585
2025-07-03 11:32:59.896,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.017577,0.02539,-0.998984
2025-07-03 11:32:59.951,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.035155,0.026366,-1.034139
2025-07-03 11:33:00.001,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.038084,0.018554,-1.02828
2025-07-03 11:33:00.052,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,20.9,0.28,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.035155,0.020507,-1.016561
2025-07-03 11:33:00.103,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.017577,0.005859,-1.000937
2025-07-03 11:33:00.154,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,20.9,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.033202,0.030272,-1.014608
2025-07-03 11:33:00.204,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.02539,0.02246,-1.015585
2025-07-03 11:33:00.255,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.01953,0.02246,-1.017538
2025-07-03 11:33:00.306,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.01953,0.02246,-1.017538
2025-07-03 11:33:00.357,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.029296,0.010742,-1.00582
2025-07-03 11:33:00.408,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.035155,0.043944,-1.032186
2025-07-03 11:33:00.459,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,0.007812,0.037108,-1.00289
2025-07-03 11:33:00.509,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.048826,0.014648,-1.010702
2025-07-03 11:33:00.563,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.026366,0.018554,-1.011679
2025-07-03 11:33:00.613,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.02539,0.02539,-1.003867
2025-07-03 11:33:00.667,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.034178,0.008789,-1.020468
2025-07-03 11:33:00.717,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.9,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.018554,-0.010742,-0.998984
2025-07-03 11:33:00.768,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.0,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.038084,0.011718,-0.967735
2025-07-03 11:33:00.819,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.24,20.8,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.036131,0.011718,-0.962853
2025-07-03 11:33:00.875,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.042967,0.021484,-1.00582
2025-07-03 11:33:00.926,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.013671,0.012695,-1.014608
2025-07-03 11:33:00.977,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,-0.14,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.012695,0.008789,-1.015585
2025-07-03 11:33:01.027,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,0.42,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.031249,0.020507,-1.010702
2025-07-03 11:33:01.078,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,20.8,-0.28,0.06,0.0,19,0.0,0.0,0.0,0.0,-0.008789,0.007812,-1.011679
