Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-19 17:08:39.033,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.084,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.134,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.185,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.235,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.285,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.336,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.386,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.437,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:08:39.487,0.0,0.0,0.0,0.0,-7.4,-72.52,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
