Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-07-04 12:45:14.069,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.127,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.178,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.230,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.282,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.333,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.386,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.436,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.487,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.538,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.591,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.641,0.0,0.0,0.0,0.0,-2.0,-19.6,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.692,0.0,0.0,0.3,0.0,-1.7,-16.66,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.743,0.0,0.0,0.3,0.0,-1.7,-16.66,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.793,0.0,0.0,0.3,0.0,-1.7,-16.66,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.844,0.0,0.0,0.3,0.0,-1.7,-16.66,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.894,0.0,0.0,0.3,0.0,-1.7,-16.66,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.945,0.0,2.91,0.3,0.0,1.21,11.858,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:14.995,0.0,2.91,0.3,0.0,1.21,11.858,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:15.045,0.0,2.91,0.3,0.0,1.21,11.858,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:15.100,0.0,2.91,0.3,0.0,1.21,11.858,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:15.151,0.0,2.91,0.3,0.0,1.21,11.858,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 12:45:15.205,0.0,2.91,0.3,0.0,1.21,11.858,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
