Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-08 14:36:49.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.279,0.0,0.56,-0.14,-0.34,0.08,0.784,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.330,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.381,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.432,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.483,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.533,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.583,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.634,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.684,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.735,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.785,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.836,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.891,-0.11,0.56,-0.14,-0.34,0.03,0.294,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.942,-0.11,0.56,-0.13,0.01,0.33,3.234,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:49.992,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.042,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.093,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.143,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.193,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.244,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.294,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.344,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.395,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.445,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.496,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.546,-0.12,0.55,-0.13,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.597,-0.12,0.56,-0.14,0.01,0.31,3.038,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.647,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.698,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.748,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.799,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.849,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.899,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:50.949,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.000,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.050,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.101,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.151,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.201,-0.12,0.56,-0.14,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.252,-0.12,0.56,-0.13,-0.01,0.3,2.94,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.303,-0.12,0.55,-0.13,-0.01,0.29,2.842,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.353,-0.12,0.55,-0.13,-0.0,0.3,2.94,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.403,-0.12,0.55,-0.13,-0.0,0.3,2.94,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.455,-0.12,0.55,-0.13,-0.0,0.3,2.94,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 14:36:51.505,-0.12,0.55,-0.13,-0.0,0.3,2.94,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
