Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-06-26 15:01:47.116,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,0.0,0.0,0.06,0.0,20,0.0,571.9,0.0,0,0.0,0.0,0.0
2025-06-26 15:01:47.167,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.7,0.0,0.06,0.0,20,0.0,571.9,0.0,0,-0.008,0.054,-1.011
2025-06-26 15:01:47.218,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.7,-0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.017,0.032,-1.016
2025-06-26 15:01:47.270,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.7,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.02,0.042,-1.015
2025-06-26 15:01:47.323,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.7,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.021,0.026,-1.0
2025-06-26 15:01:47.374,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.044,0.069,-0.964
2025-06-26 15:01:47.425,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.6,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.026,0.009,-0.957
2025-06-26 15:01:47.477,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,571.9,0.0,0,-0.047,0.026,-1.002
2025-06-26 15:01:47.528,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.055,0.02,-1.0
2025-06-26 15:01:47.580,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.6,0.28,0.06,0.0,20,0.0,571.9,0.0,0,-0.017,0.012,-1.005
2025-06-26 15:01:47.631,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,23.6,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.032,0.039,-1.019
2025-06-26 15:01:47.682,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.045,0.024,-1.007
2025-06-26 15:01:47.733,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.0,23.6,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.054,0.06,-0.997
2025-06-26 15:01:47.785,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.019,0.018,-1.019
2025-06-26 15:01:47.836,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,0.02,-0.007,-1.05
2025-06-26 15:01:47.888,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.12,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.033,0.034,-1.004
2025-06-26 15:01:47.939,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.12,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,0.021,0.018,-1.045
2025-06-26 15:01:47.991,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.0,23.6,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.009,-0.087,-1.009
2025-06-26 15:01:48.042,0.0,4.62,0.0,3.45,4.02,39.396,0.0,0.0,23.6,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.048,-0.012,-0.996
2025-06-26 15:01:48.092,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.021,0.015,-1.003
2025-06-26 15:01:48.143,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.051,0.02,-0.952
2025-06-26 15:01:48.197,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.6,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.019,0.002,-1.013
2025-06-26 15:01:48.248,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.12,23.6,0.14,0.06,0.0,20,0.0,572.0,0.0,0,0.02,0.017,-1.055
2025-06-26 15:01:48.299,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.12,23.6,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.053,-0.021,-1.006
2025-06-26 15:01:48.350,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.072,-0.017,-0.982
2025-06-26 15:01:48.401,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.5,-0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.032,-0.045,-1.015
2025-06-26 15:01:48.452,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.086,-0.009,-1.024
2025-06-26 15:01:48.503,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,571.9,0.0,0,-0.06,0.01,-1.014
2025-06-26 15:01:48.554,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,571.9,0.0,0,-0.044,0.004,-1.004
2025-06-26 15:01:48.606,-5.45,4.62,-2.46,3.45,-3.89,-38.122,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.03,0.021,-1.034
2025-06-26 15:01:48.657,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.016,-0.012,-0.986
2025-06-26 15:01:48.708,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,0.031,0.029,-1.016
2025-06-26 15:01:48.760,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.025,0.068,-1.011
2025-06-26 15:01:48.812,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,-0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.035,0.051,-1.008
2025-06-26 15:01:48.863,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,-0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.011,0.019,-1.043
2025-06-26 15:01:48.914,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.12,23.5,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.027,0.02,-0.998
2025-06-26 15:01:48.966,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.037,0.037,-1.045
2025-06-26 15:01:49.017,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.007,0.053,-1.028
2025-06-26 15:01:49.068,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,571.9,0.0,0,-0.019,0.028,-1.015
2025-06-26 15:01:49.119,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.007,0.058,-0.987
2025-06-26 15:01:49.169,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.12,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.016,0.027,-1.0
2025-06-26 15:01:49.221,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.12,23.5,0.0,0.06,0.0,20,0.0,571.9,0.0,0,-0.031,0.001,-1.005
2025-06-26 15:01:49.273,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.12,23.5,-0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.028,0.028,-1.008
2025-06-26 15:01:49.325,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.12,23.6,-0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.024,0.082,-0.941
2025-06-26 15:01:49.377,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.24,23.6,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.035,0.091,-0.996
2025-06-26 15:01:49.430,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.028,-0.005,-0.966
2025-06-26 15:01:49.481,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.027,0.015,-1.019
2025-06-26 15:01:49.532,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.038,-0.006,-0.98
2025-06-26 15:01:49.582,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.12,23.5,0.14,0.06,0.0,20,0.0,571.9,0.0,0,-0.068,0.003,-0.991
2025-06-26 15:01:49.633,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,-0.28,0.06,0.0,20,0.0,571.9,0.0,0,-0.032,0.006,-1.006
2025-06-26 15:01:49.685,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,-0.28,0.06,0.0,20,0.0,572.0,0.0,0,0.011,0.039,-0.978
2025-06-26 15:01:49.736,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.014,-0.021,-0.992
2025-06-26 15:01:49.787,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.022,0.033,-1.024
2025-06-26 15:01:49.840,-5.45,4.6,-2.46,3.45,-3.91,-38.318,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,0.019,0.094,-1.002
2025-06-26 15:01:49.892,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.039,-0.015,-0.996
2025-06-26 15:01:49.943,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.12,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.028,0.038,-1.019
2025-06-26 15:01:49.994,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.0,23.5,0.0,0.06,0.0,20,0.0,572.0,0.0,0,-0.016,0.007,-1.034
2025-06-26 15:01:50.046,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.12,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.015,0.03,-1.034
2025-06-26 15:01:50.097,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.046,0.025,-1.02
2025-06-26 15:01:50.148,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.009,0.0,-1.032
2025-06-26 15:01:50.202,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,0.013,-0.002,-1.037
2025-06-26 15:01:50.253,-5.45,4.63,-2.46,3.45,-3.88,-38.024,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.037,0.001,-0.993
2025-06-26 15:01:50.304,-5.45,4.63,-2.45,3.45,-3.87,-37.926,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.018,-0.026,-1.072
2025-06-26 15:01:50.356,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.12,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,0.019,0.068,-1.005
2025-06-26 15:01:50.407,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,0.031,0.013,-1.026
2025-06-26 15:01:50.458,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,-0.033,-0.001,-1.004
2025-06-26 15:01:50.509,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.0,23.5,-0.14,0.06,0.0,20,0.0,572.0,0.0,0,0.002,0.037,-1.045
2025-06-26 15:01:50.561,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.0,23.5,0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.032,-0.058,-1.021
2025-06-26 15:01:50.612,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.0,23.5,-0.14,0.06,0.0,20,0.0,572.0,0.0,0,-0.024,0.062,-1.008
2025-06-26 15:01:50.662,-5.45,4.63,-2.45,3.43,-3.89,-38.122,0.0,0.0,23.5,0.28,0.06,0.0,20,0.0,572.0,0.0,0,0.014,0.042,-1.006
