Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-06 16:27:00.492,0.0,0.0,0.0,0.0,0.0,0.0,94.85,1.47,0.0,1.39,567.06,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06 16:27:00.543,0.0,0.0,0.0,0.0,0.0,0.0,102.18,1.1,27.2,1.39,567.06,11.437882112139638,42,0.0,568.7,0.0,80
2025-08-06 16:27:00.595,0.0,0.0,0.0,0.0,0.0,0.0,102.18,1.1,27.1,1.67,566.93,10.177013217888025,41,0.0,568.7,0.0,70
2025-08-06 16:27:00.647,0.0,0.0,0.0,0.0,0.0,0.0,102.18,1.1,27.1,1.39,566.93,9.454348775500836,42,0.0,568.7,0.0,70
2025-08-06 16:27:00.698,0.0,0.0,0.0,0.0,0.0,0.0,94.85,1.34,27.1,1.67,566.93,10.264721527686623,42,0.0,568.7,0.0,70
2025-08-06 16:27:00.752,0.0,0.0,0.0,0.0,0.0,0.0,98.51,1.1,27.2,1.53,567.0,11.706829485829976,42,0.0,568.7,0.0,70
2025-08-06 16:27:00.809,0.0,0.0,0.0,0.0,0.0,0.0,102.18,1.47,27.2,1.11,567.0,11.706829485829976,42,0.0,568.7,0.0,80
2025-08-06 16:27:00.859,0.0,0.0,0.0,0.0,0.0,0.0,102.18,0.98,27.2,1.53,567.0,12.157092158361898,42,0.0,568.7,0.0,80
2025-08-06 16:27:00.910,0.0,0.0,0.0,0.0,0.0,0.0,102.18,0.98,27.2,1.25,567.09,11.886934554842744,42,0.0,568.7,0.0,70
2025-08-06 16:27:00.960,0.0,0.0,0.0,0.0,0.0,0.0,102.18,1.22,27.2,1.25,567.06,11.528554055613528,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.012,0.0,0.0,0.0,0.0,0.0,0.0,102.18,1.34,27.2,1.53,567.06,13.058999261891714,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.065,0.0,0.0,0.0,0.0,0.0,0.0,98.51,1.34,27.2,1.8,567.06,9.546578770762217,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.116,0.0,0.0,-0.1,0.0,0.1,0.98,102.18,1.47,27.2,1.53,567.06,12.33850275089079,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.166,0.0,0.4,-0.1,0.06,0.36,3.528,102.18,1.22,27.2,1.67,567.06,11.888192431515215,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.217,0.0,0.4,-0.1,0.06,0.36,3.528,87.53,1.34,27.2,1.67,567.16,11.888192431515215,42,0.0,568.7,0.0,60
2025-08-06 16:27:01.267,0.0,0.4,-0.1,0.06,0.36,3.528,102.18,1.1,27.2,1.67,567.09,11.980366838792332,42,0.0,568.7,0.0,60
2025-08-06 16:27:01.318,0.0,0.4,-0.1,0.06,0.36,3.528,102.18,1.22,27.2,1.67,567.12,10.267618455780799,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.369,0.0,0.4,-0.1,0.06,0.36,3.528,105.84,1.34,27.2,1.53,567.19,11.979521901431532,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.423,0.0,0.4,-0.1,0.06,0.36,3.528,102.18,1.34,27.3,1.25,567.19,11.170256144246647,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.474,0.0,0.4,-0.1,0.06,0.36,3.528,102.18,1.1,27.3,1.25,567.16,12.250600677261332,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.524,0.0,0.4,-0.1,0.06,0.36,3.528,102.18,0.98,27.3,1.53,567.16,12.250600677261332,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.575,0.03,0.4,-0.1,0.06,0.39,3.822,98.51,1.1,27.3,1.11,567.22,11.529977108010664,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.625,0.03,0.4,-0.1,0.06,0.39,3.822,98.51,0.98,27.3,1.39,567.25,11.170846965107955,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.676,0.03,0.4,-0.1,0.06,0.39,3.822,98.51,1.34,27.3,1.39,567.25,13.243559310786148,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.727,0.03,0.4,-0.1,0.06,0.39,3.822,109.5,1.47,27.3,1.25,567.03,10.360607624084402,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.777,0.03,0.4,-0.1,0.06,0.39,3.822,91.19,1.47,27.3,2.08,567.03,11.25716239884373,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.828,0.03,0.4,-0.09,0.03,0.37,3.626,102.18,1.34,27.3,1.53,567.03,12.698079185895729,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.879,0.03,0.4,-0.09,0.03,0.37,3.626,94.85,1.34,27.3,1.8,567.03,12.698079185895729,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.930,0.03,0.4,-0.09,0.03,0.37,3.626,102.18,1.59,27.3,1.67,567.06,12.24779268994198,42,0.0,568.7,0.0,70
2025-08-06 16:27:01.980,0.03,0.4,-0.09,0.03,0.37,3.626,102.18,1.59,27.3,1.67,567.06,12.248440687015675,42,0.0,568.7,0.0,70
