Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-07-02 16:40:42.279,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.2,0.0,0.06,0.0,0.0,0.0,571.1,0.0,0,-0.068357,0.033202,-0.973594
2025-07-02 16:40:42.331,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.2,-0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.017577,0.020507,-1.024374
2025-07-02 16:40:42.382,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.2,0.28,0.06,0.0,24,0.0,571.2,0.0,0,-0.037108,0.037108,-1.015585
2025-07-02 16:40:42.437,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.016601,0.017577,-1.019491
2025-07-02 16:40:42.489,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.056638,0.024413,-1.033162
2025-07-02 16:40:42.540,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.011718,0.026366,-1.027303
2025-07-02 16:40:42.591,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.12,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.040037,0.039061,-1.036092
2025-07-02 16:40:42.645,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.023437,0.02246,-1.030233
2025-07-02 16:40:42.695,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.046873,0.024413,-1.013632
2025-07-02 16:40:42.747,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.12,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.005859,0.001953,-1.07027
2025-07-02 16:40:42.799,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.12,24.2,-0.28,0.06,0.0,24,0.0,571.1,0.0,0,-0.010742,0.017577,-1.009726
2025-07-02 16:40:42.850,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.0,24.3,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.054685,0.026366,-1.023397
2025-07-02 16:40:42.903,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.0,24.3,0.42,0.06,0.0,24,0.0,571.1,0.0,0,-0.039061,0.012695,-1.014608
2025-07-02 16:40:42.954,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.0,24.3,0.0,0.06,0.0,24,0.0,571.1,0.0,10,-0.027343,0.02246,-1.035115
2025-07-02 16:40:43.006,-4.59,0.0,0.0,0.0,-8.64,-84.672,0.0,0.0,24.3,0.14,0.06,0.0,24,0.0,571.1,0.0,10,-0.008789,0.050779,-1.007773
2025-07-02 16:40:43.058,-4.59,4.06,0.0,0.0,-4.58,-44.884,0.0,0.0,24.3,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.041014,0.028319,-1.02535
2025-07-02 16:40:43.109,-4.59,4.06,0.0,0.0,-4.58,-44.884,0.0,0.0,24.3,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.035155,0.038084,-1.032186
2025-07-02 16:40:43.160,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.12,24.3,0.14,0.06,0.0,24,0.0,571.1,0.0,0,0.017577,0.007812,-1.049763
2025-07-02 16:40:43.210,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.12,24.3,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.048826,0.028319,-1.02535
2025-07-02 16:40:43.263,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.0,24.3,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.015624,0.006836,-1.038045
2025-07-02 16:40:43.317,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.12,24.3,0.28,0.06,0.0,24,0.0,571.1,0.0,0,-0.02539,0.037108,-1.011679
2025-07-02 16:40:43.368,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.0,24.2,-0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.030272,0.035155,-1.035115
2025-07-02 16:40:43.419,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.016601,0.0,-1.045857
2025-07-02 16:40:43.473,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.027343,0.042967,-1.031209
2025-07-02 16:40:43.525,-4.59,4.06,0.0,3.0,-1.58,-15.484,0.0,0.12,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.008789,0.043944,-1.031209
2025-07-02 16:40:43.575,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.12,24.2,-0.14,0.06,0.0,24,0.0,571.1,0.0,10,-0.030272,0.017577,-1.027303
2025-07-02 16:40:43.629,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.24,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,10,-0.027343,0.029296,-1.020468
2025-07-02 16:40:43.681,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.24,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.00293,0.01953,-1.014608
2025-07-02 16:40:43.731,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.24,24.2,-0.28,0.06,0.0,24,0.0,571.1,0.0,0,-0.032225,0.021484,-1.023397
2025-07-02 16:40:43.784,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.24,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.052732,0.034178,-1.013632
2025-07-02 16:40:43.837,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.041991,0.016601,-0.998007
2025-07-02 16:40:43.888,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.12,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.037108,0.02246,-1.016561
2025-07-02 16:40:43.941,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.12,24.2,0.28,0.06,0.0,24,0.0,571.1,0.0,0,-0.036131,0.037108,-1.030233
2025-07-02 16:40:43.992,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.12,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.04492,-0.00293,-1.043904
2025-07-02 16:40:44.043,-4.59,4.06,0.0,2.99,-1.59,-15.582,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.036131,0.027343,-0.986289
2025-07-02 16:40:44.094,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.12,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.016601,0.02246,-1.035115
2025-07-02 16:40:44.144,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.12,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.008789,0.054685,-0.993125
2025-07-02 16:40:44.200,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.015624,0.032225,-1.011679
2025-07-02 16:40:44.251,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.28,0.06,0.0,24,0.0,571.1,0.0,0,-0.040037,0.02539,-1.024374
2025-07-02 16:40:44.305,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.024413,0.035155,-1.012655
2025-07-02 16:40:44.356,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.027343,0.040037,-1.036092
2025-07-02 16:40:44.409,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.018554,0.02539,-1.039021
2025-07-02 16:40:44.462,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.12,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.032225,0.003906,-1.029256
2025-07-02 16:40:44.513,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.028319,0.023437,-1.013632
2025-07-02 16:40:44.566,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.029296,0.029296,-1.021444
2025-07-02 16:40:44.617,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.061521,0.006836,-1.019491
2025-07-02 16:40:44.668,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.12,24.2,0.14,0.06,0.0,24,0.0,571.1,0.0,0,-0.04492,0.032225,-1.022421
2025-07-02 16:40:44.721,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.026366,0.045897,-1.026327
2025-07-02 16:40:44.772,-4.58,4.06,0.0,2.99,-1.58,-15.484,0.0,0.0,24.2,0.0,0.06,0.0,24,0.0,571.1,0.0,0,-0.024413,0.011718,-0.989219
