Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_Timestamp,Accel_Location,Accel_X,Accel_Y,Accel_Z
2025-07-17 16:47:24.552,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.606,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.657,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.708,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.761,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.812,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.862,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.912,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:24.962,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.013,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.063,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.113,-24.47,1.96,0.0,0.0,-26.56,-260.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.164,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.214,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.265,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.315,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.366,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.416,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.467,-24.46,1.96,0.08,0.0,-26.47,-259.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.518,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.568,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.619,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.671,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.726,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.776,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.826,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.878,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.929,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:25.979,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.030,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.080,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.130,-24.46,1.97,0.08,0.0,-26.46,-259.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.181,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.232,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.282,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.333,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.383,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.434,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.484,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.535,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.585,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.636,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.686,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.737,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.788,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.838,-24.47,1.96,0.08,0.0,-26.48,-259.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.890,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.942,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:26.992,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.042,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.093,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.143,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.193,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.244,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.294,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.345,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.395,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.445,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.496,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.547,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.598,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.649,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.700,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.750,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.801,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.852,-24.46,1.98,0.09,0.0,-26.44,-259.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.902,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:27.953,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:47:28.003,-24.46,1.98,0.08,0.0,-26.45,-259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
