Timestamp,X (g),Y (g),Z (g)
2025-07-02T11:44:02.477710,-0.036131,0.008789,-0.998984
2025-07-02T11:44:02.485645,-0.031249,0.011718,-1.017538
2025-07-02T11:44:02.492730,-0.014648,0.034178,-1.015585
2025-07-02T11:44:02.503025,-0.053709,-0.006836,-1.011679
2025-07-02T11:44:02.510259,-0.021484,0.018554,-1.021444
2025-07-02T11:44:02.517350,-0.021484,0.01953,-1.000937
2025-07-02T11:44:02.524325,-0.062498,0.052732,-0.987266
2025-07-02T11:44:02.531303,-0.050779,0.041014,-1.010702
2025-07-02T11:44:02.538229,-0.029296,0.023437,-1.009726
2025-07-02T11:44:02.545173,-0.016601,-0.008789,-1.042928
2025-07-02T11:44:02.552113,-0.033202,0.053709,-0.991172
2025-07-02T11:44:02.559040,-0.018554,0.037108,-1.006796
2025-07-02T11:44:02.565967,-0.014648,0.031249,-1.023397
2025-07-02T11:44:02.572876,-0.049803,0.003906,-1.024374
2025-07-02T11:44:02.579778,-0.054685,-0.000977,-1.04781
2025-07-02T11:44:02.586738,-0.041014,0.0,-1.044881
2025-07-02T11:44:02.593679,-0.016601,0.001953,-1.008749
2025-07-02T11:44:02.600589,-0.052732,0.012695,-1.012655
2025-07-02T11:44:02.607518,-0.027343,0.020507,-1.038045
2025-07-02T11:44:02.614475,-0.014648,0.006836,-1.029256
2025-07-02T11:44:02.621435,-0.034178,0.04492,-1.022421
2025-07-02T11:44:02.628358,-0.032225,0.02246,-1.007773
2025-07-02T11:44:02.635271,-0.050779,-0.010742,-1.00289
2025-07-02T11:44:02.642174,-0.04492,-0.008789,-1.023397
2025-07-02T11:44:02.649084,-0.063474,-0.009765,-1.034139
2025-07-02T11:44:02.655973,-0.065427,0.02246,-1.038045
2025-07-02T11:44:02.662873,-0.029296,0.041991,-0.998007
2025-07-02T11:44:02.669882,-0.023437,0.036131,-1.00289
2025-07-02T11:44:02.676857,-0.040037,0.000977,-1.023397
2025-07-02T11:44:02.683835,-0.021484,0.014648,-1.009726
2025-07-02T11:44:02.690843,-0.006836,0.005859,-1.035115
2025-07-02T11:44:02.697797,-0.010742,0.000977,-1.011679
2025-07-02T11:44:02.704759,-0.039061,0.008789,-1.019491
2025-07-02T11:44:02.711694,-0.02539,0.015624,-1.029256
2025-07-02T11:44:02.718594,0.017577,0.04492,-1.003867
2025-07-02T11:44:02.725472,0.010742,0.010742,-1.022421
2025-07-02T11:44:02.732341,-0.010742,0.016601,-1.038045
2025-07-02T11:44:02.739241,-0.02246,0.012695,-1.008749
2025-07-02T11:44:02.746125,-0.026366,0.029296,-1.033162
2025-07-02T11:44:02.752993,-0.039061,0.023437,-1.036092
2025-07-02T11:44:02.759907,-0.043944,0.037108,-0.998984
2025-07-02T11:44:02.766800,-0.042967,0.017577,-1.018514
2025-07-02T11:44:02.773670,-0.042967,-0.041991,-1.055622
2025-07-02T11:44:02.780534,-0.02246,0.00293,-1.046834
2025-07-02T11:44:02.787442,-0.00293,0.051756,-1.052693
2025-07-02T11:44:02.794360,-0.032225,0.005859,-1.05074
2025-07-02T11:44:02.801247,-0.032225,-0.024413,-1.046834
2025-07-02T11:44:02.808131,-0.041014,-0.012695,-1.042928
2025-07-02T11:44:02.815019,-0.041014,0.001953,-1.024374
2025-07-02T11:44:02.821884,-0.011718,0.041014,-1.00289
2025-07-02T11:44:02.828738,-0.055662,-0.016601,-1.042928
2025-07-02T11:44:02.835595,-0.037108,0.006836,-1.041951
2025-07-02T11:44:02.842461,-0.028319,0.004883,-1.035115
2025-07-02T11:44:02.849315,-0.020507,-0.009765,-1.037068
2025-07-02T11:44:02.856167,-0.01953,0.026366,-1.036092
2025-07-02T11:44:02.863031,-0.012695,0.053709,-1.010702
2025-07-02T11:44:02.869881,-0.01953,0.013671,-1.011679
2025-07-02T11:44:02.876734,-0.013671,0.030272,-0.969688
2025-07-02T11:44:02.883591,-0.035155,0.04785,-0.987266
2025-07-02T11:44:02.890487,-0.020507,0.051756,-1.017538
2025-07-02T11:44:02.897374,0.006836,0.049803,-1.020468
2025-07-02T11:44:02.904243,-0.040037,0.016601,-0.998007
2025-07-02T11:44:02.911127,-0.040037,0.009765,-1.007773
2025-07-02T11:44:02.917998,-0.027343,0.01953,-1.012655
2025-07-02T11:44:02.924862,-0.007812,0.055662,-1.007773
2025-07-02T11:44:02.931729,-0.026366,0.041014,-1.007773
2025-07-02T11:44:02.938582,-0.02539,0.055662,-1.003867
2025-07-02T11:44:02.945432,-0.021484,-0.018554,-1.017538
2025-07-02T11:44:02.952294,-0.069333,0.006836,-0.997031
2025-07-02T11:44:02.959144,-0.037108,-0.015624,-1.024374
2025-07-02T11:44:02.966039,-0.02539,0.028319,-1.038045
2025-07-02T11:44:02.972940,-0.048826,0.021484,-1.033162
