Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-06 16:25:50.753,0.0,0.0,0.0,0.0,0.0,0.0,496.41,5.5,0.0,6.52,566.78,0.0,41,0.0,0.0,0.0,0.0
2025-08-06 16:25:50.805,0.0,0.0,0.0,0.0,0.0,0.0,496.41,5.38,26.9,6.52,566.78,39.60774113459007,41,0.0,568.5,0.0,470
2025-08-06 16:25:50.862,0.0,0.0,0.0,0.0,0.0,0.0,507.4,5.74,26.9,5.83,566.9,42.578321719684325,41,0.0,568.5,0.0,470
2025-08-06 16:25:50.916,0.0,0.0,0.0,0.0,0.0,0.0,496.41,4.89,26.9,6.8,567.06,42.76740980695403,41,0.0,568.5,0.0,470
2025-08-06 16:25:50.967,0.0,0.0,0.0,0.0,0.0,0.0,503.74,4.89,26.9,5.83,567.06,42.41923208517928,42,0.0,568.5,0.0,470
2025-08-06 16:25:51.017,0.0,0.0,0.0,0.0,0.0,0.0,496.41,5.13,26.9,6.11,567.0,39.262905044783615,41,0.0,568.5,0.0,470
2025-08-06 16:25:51.068,0.0,0.0,0.0,0.0,0.0,0.0,500.08,5.74,26.9,5.55,566.93,39.262905044783615,42,0.0,568.5,0.0,470
2025-08-06 16:25:51.119,0.0,0.0,0.0,0.0,0.0,0.0,503.74,4.89,26.9,6.52,566.93,39.07797493873679,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.178,0.0,0.0,0.0,0.0,0.0,0.0,496.41,5.99,26.9,7.08,566.93,43.58004578421339,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.229,0.0,0.0,0.0,0.0,0.0,0.0,503.74,5.25,26.9,7.08,567.03,40.96884469383696,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.280,0.0,0.0,0.0,0.0,0.0,0.0,503.74,4.89,26.9,6.24,566.9,39.62521164392994,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.332,0.0,0.0,0.0,0.0,0.0,0.0,507.4,4.89,26.9,5.83,566.97,40.1563468924242,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.383,0.0,0.0,-0.7,0.0,0.7,6.86,500.08,4.89,26.9,6.94,566.97,42.86273843528106,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.434,-0.54,-0.32,-0.7,-0.48,2.04,19.992,496.41,5.38,26.9,6.24,566.97,42.592595125814995,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.484,-0.54,-0.32,-0.7,-0.48,2.04,19.992,496.41,5.5,26.9,6.8,567.0,42.592595125814995,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.535,-0.54,-0.32,-0.7,-0.48,2.04,19.992,503.74,4.89,27.0,5.27,567.03,39.44301011379638,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.586,-0.54,-0.32,-0.7,-0.48,2.04,19.992,503.74,5.5,27.0,5.27,567.06,40.88601383260043,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.636,-0.54,-0.32,-0.7,-0.48,2.04,19.992,496.41,5.25,27.0,5.97,567.0,41.338487318677906,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.687,-0.54,-0.32,-0.7,-0.48,2.04,19.992,507.4,5.25,27.0,6.11,567.0,40.70374559688577,42,0.0,568.5,0.0,460
2025-08-06 16:25:51.737,-0.54,-0.32,-0.7,-0.48,2.04,19.992,503.74,5.25,27.0,5.83,567.0,39.98332532083469,42,0.0,568.4,0.0,460
2025-08-06 16:25:51.787,-0.54,-0.32,-0.7,-0.48,2.04,19.992,507.4,6.23,27.0,6.52,567.0,39.98332532083469,42,0.0,568.4,0.0,460
2025-08-06 16:25:51.838,-0.54,-0.32,-0.7,-0.48,2.04,19.992,496.41,5.74,27.0,5.55,567.12,42.41474375250707,42,0.0,568.5,0.0,450
2025-08-06 16:25:51.889,-0.54,-0.32,-0.7,-0.48,2.04,19.992,496.41,5.74,27.0,5.55,567.16,42.063434044876125,42,0.0,568.5,0.0,450
2025-08-06 16:25:51.939,-0.54,-0.32,-0.7,-0.48,2.04,19.992,496.41,6.72,27.0,5.41,567.12,43.23741415503999,42,0.0,568.5,0.0,470
2025-08-06 16:25:51.993,-0.54,-0.32,-0.7,-0.48,2.04,19.992,492.75,5.62,27.0,6.24,567.19,43.9549375029969,42,0.0,568.5,0.0,470
2025-08-06 16:25:52.043,-0.54,-0.32,-0.7,-0.48,2.04,19.992,507.4,5.62,27.0,5.83,567.19,43.2397012035354,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.095,-0.54,-0.32,-0.7,-0.48,2.04,19.992,507.4,5.62,27.1,6.11,567.22,40.359189035228745,42,0.0,568.5,0.0,470
2025-08-06 16:25:52.146,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,5.74,27.1,6.66,567.19,40.359189035228745,42,0.0,568.5,0.0,470
2025-08-06 16:25:52.197,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,5.25,27.0,6.38,567.06,40.086806324110945,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.247,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,5.25,27.0,6.38,567.06,41.15836319092767,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.298,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,5.5,27.0,6.94,567.09,40.257742552176516,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.348,-0.54,-0.32,-0.7,-0.49,2.05,20.09,503.74,4.89,27.0,5.83,567.06,41.971142108718,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.398,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,4.89,27.0,6.11,567.06,41.42854938255302,42,0.0,568.4,0.0,460
2025-08-06 16:25:52.449,-0.54,-0.32,-0.7,-0.49,2.05,20.09,507.4,5.13,27.0,6.11,567.06,39.53724604117559,42,0.0,568.4,0.0,460
2025-08-06 16:25:52.499,-0.54,-0.32,-0.7,-0.49,2.05,20.09,503.74,5.5,27.0,5.83,567.0,39.53724604117559,42,0.0,568.5,0.0,470
2025-08-06 16:25:52.550,-0.54,-0.32,-0.7,-0.49,2.05,20.09,492.75,5.99,27.0,6.8,566.97,42.32469121800068,42,0.0,568.5,0.0,470
2025-08-06 16:25:52.604,-0.54,-0.32,-0.7,-0.49,2.05,20.09,492.75,6.36,27.0,6.8,566.97,40.7015919595526,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.655,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,5.74,27.0,6.24,566.97,42.41249958617095,42,0.0,568.5,0.0,460
2025-08-06 16:25:52.706,-0.54,-0.32,-0.7,-0.49,2.05,20.09,496.41,5.74,27.0,6.66,566.97,40.88168749919663,42,0.0,568.4,0.0,460
2025-08-06 16:25:52.756,-0.54,-0.32,-0.7,-0.49,2.05,20.09,507.4,5.13,26.9,6.66,566.87,40.42431750581963,42,0.0,568.4,0.0,460
2025-08-06 16:25:52.807,-0.54,-0.32,-0.7,-0.54,2.1,20.58,496.41,5.38,26.9,6.11,566.84,40.42431750581963,42,0.0,568.4,0.0,470
2025-08-06 16:25:52.857,-0.54,-0.32,-0.7,-0.54,2.1,20.58,507.4,5.99,26.9,6.24,566.84,40.51220528539599,42,0.0,568.4,0.0,470
2025-08-06 16:25:52.908,-0.54,-0.32,-0.7,-0.54,2.1,20.58,500.08,5.62,26.9,6.94,567.03,41.41247651396035,42,0.0,568.5,0.0,470
2025-08-06 16:25:52.958,-0.54,-0.32,-0.7,-0.54,2.1,20.58,500.08,5.62,26.9,6.94,566.97,43.94796200508593,42,0.0,568.5,0.0,470
2025-08-06 16:25:53.008,-0.54,-0.32,-0.7,-0.54,2.1,20.58,507.4,4.77,27.0,5.55,567.09,40.2513531104425,42,99.98,568.5,0.0,470
2025-08-06 16:25:53.059,-0.54,-0.32,-0.7,-0.54,2.1,20.58,496.41,4.77,27.0,4.86,567.09,42.601609908634366,42,99.98,568.5,0.0,470
2025-08-06 16:25:53.109,-0.54,-0.32,-0.7,-0.54,2.1,20.58,500.08,3.3,27.0,2.22,567.03,40.34567003745593,42,99.98,568.5,0.0,460
2025-08-06 16:25:53.160,-0.54,-0.32,-0.7,-0.54,2.1,20.58,478.1,2.08,27.0,2.36,566.93,40.34567003745593,42,99.98,568.5,0.0,460
