Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-06-26 13:06:24.222,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.273,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.323,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.375,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.426,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.477,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.528,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.581,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.633,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.683,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.734,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.785,0.0,4.69,0.0,0.0,0.64,6.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.835,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.886,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.936,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:24.987,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.037,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.088,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.138,-5.43,4.69,0.0,0.0,-4.79,-46.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.189,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.239,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.289,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.340,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.391,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.441,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.492,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.542,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.593,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.643,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.693,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.744,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.795,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.846,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.896,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.947,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:25.997,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.048,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.098,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.149,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.200,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.250,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.301,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.351,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.402,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.452,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.502,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.553,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.604,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.654,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 13:06:26.705,-5.43,4.69,-2.38,3.55,-3.62,-35.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
