Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-19 16:47:00.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.16,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,570.16,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.28,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.524,0.0,0.0,0.0,2.25,2.25,22.05,0.0,0.0,18.7,0.28,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.575,0.0,0.0,0.0,2.25,2.25,22.05,0.0,0.0,18.7,0.42,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.625,0.0,0.0,0.0,2.25,2.25,22.05,0.0,0.0,18.7,0.28,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.676,0.0,0.0,0.0,2.25,2.25,22.05,0.0,0.12,18.7,-0.14,570.26,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.727,0.0,0.0,0.0,2.25,2.25,22.05,0.0,0.0,18.7,-0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.778,0.0,0.0,0.0,2.25,2.25,22.05,-3.66,0.0,18.7,0.0,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.831,0.0,0.0,0.0,2.25,2.25,22.05,0.0,0.12,18.7,0.0,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.882,0.0,0.0,0.0,2.25,2.25,22.05,-10.99,0.12,18.7,0.14,570.26,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.932,0.0,0.0,1.08,2.25,3.33,32.634,3.48,0.12,18.7,0.28,570.26,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:00.983,0.0,0.0,1.08,2.25,3.33,32.634,-3.66,0.12,18.7,0.0,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.034,0.87,0.04,1.08,2.25,4.24,41.552,0.0,0.12,18.7,0.0,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.085,0.87,0.04,1.08,2.25,4.24,41.552,0.0,0.0,18.7,0.0,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.136,0.87,0.04,1.08,2.25,4.24,41.552,3.48,0.12,18.7,-0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.186,0.87,0.04,1.08,2.25,4.24,41.552,0.0,0.12,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.237,0.87,0.04,1.08,2.11,4.1,40.18,0.0,0.12,18.8,-0.14,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.288,0.87,0.04,1.08,2.11,4.1,40.18,-3.66,0.0,18.8,0.28,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.339,0.87,0.04,1.08,2.11,4.1,40.18,-7.32,0.0,18.8,0.0,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.390,0.87,0.04,1.08,2.11,4.1,40.18,0.0,0.24,18.8,0.0,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.440,0.87,0.04,1.08,2.11,4.1,40.18,0.0,0.12,18.8,0.0,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.491,0.87,0.04,1.08,2.11,4.1,40.18,0.0,0.12,18.7,0.0,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.542,0.87,0.04,1.08,2.11,4.1,40.18,0.0,0.12,18.7,-0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.593,0.87,0.04,1.08,2.11,4.1,40.18,0.0,0.0,18.7,0.0,570.26,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.645,0.87,0.04,1.08,2.11,4.1,40.18,7.14,0.0,18.7,0.14,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.698,0.87,0.04,1.08,2.11,4.1,40.18,-3.66,0.0,18.7,0.0,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.750,0.87,0.03,1.08,2.11,4.09,40.082,0.0,0.0,18.8,-0.14,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.801,0.87,0.03,1.08,2.11,4.09,40.082,0.0,0.0,18.8,-0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.852,0.87,0.03,1.08,2.11,4.09,40.082,-3.66,0.0,18.8,0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.903,0.87,0.03,1.08,2.11,4.09,40.082,-7.32,0.0,18.8,0.28,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:01.954,0.87,0.03,1.08,2.1,4.08,39.984,0.0,0.0,18.8,0.0,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.004,0.87,0.03,1.08,2.1,4.08,39.984,3.48,0.0,18.8,0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.055,0.87,0.03,1.08,2.1,4.08,39.984,-3.66,0.24,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.105,0.87,0.03,1.08,2.1,4.08,39.984,-3.66,0.24,18.8,0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.156,0.87,0.03,1.08,2.1,4.08,39.984,0.0,0.0,18.8,0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.207,0.87,0.03,1.08,2.1,4.08,39.984,3.48,0.0,18.8,0.28,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.257,0.87,0.03,1.08,2.1,4.08,39.984,0.0,0.0,18.8,-0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.308,0.87,0.03,1.08,2.1,4.08,39.984,0.0,0.0,18.7,0.14,570.26,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.359,0.87,0.03,1.08,2.1,4.08,39.984,0.0,0.0,18.7,0.28,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.409,0.87,0.04,1.08,2.1,4.09,40.082,0.0,0.0,18.7,0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.460,0.87,0.04,1.08,2.1,4.09,40.082,0.0,0.0,18.7,0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.511,0.87,0.04,1.08,2.1,4.09,40.082,0.0,0.12,18.7,0.14,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.565,0.87,0.04,1.08,2.1,4.09,40.082,0.0,0.12,18.7,0.28,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.615,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.12,18.7,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.666,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.12,18.7,0.28,570.39,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.717,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.0,18.7,0.0,570.39,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.768,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.0,18.7,0.0,570.48,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.818,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.0,18.8,0.0,570.48,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.868,0.87,0.04,1.08,2.09,4.08,39.984,3.48,0.0,18.8,-0.28,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.919,0.87,0.04,1.08,2.09,4.08,39.984,7.14,0.0,18.8,0.0,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:02.970,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.0,18.8,0.28,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.021,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.0,18.8,0.0,570.32,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.071,0.87,0.04,1.08,2.09,4.08,39.984,0.0,0.0,18.8,0.14,570.35,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.122,0.87,0.05,1.08,2.09,4.09,40.082,0.0,0.0,18.8,0.14,570.39,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.173,0.87,0.05,1.08,2.09,4.09,40.082,0.0,0.0,18.8,0.14,570.39,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.224,0.87,0.05,1.08,2.09,4.09,40.082,0.0,0.0,18.8,0.14,570.39,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.275,0.87,0.05,1.08,2.09,4.09,40.082,0.0,0.0,18.8,0.28,570.39,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.325,0.87,0.05,1.08,2.12,4.12,40.376,-3.66,0.0,18.8,0.0,570.42,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.376,0.87,0.05,1.08,2.12,4.12,40.376,0.0,0.0,18.8,0.28,570.42,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.427,0.87,0.05,1.08,2.12,4.12,40.376,0.0,0.12,18.8,-0.28,570.51,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.478,0.87,0.05,1.08,2.12,4.12,40.376,0.0,0.0,18.8,-0.28,570.48,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.529,0.87,0.05,1.08,2.12,4.12,40.376,7.14,0.0,18.8,-0.14,570.42,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.580,0.87,0.05,1.08,2.12,4.12,40.376,0.0,0.0,18.8,-0.14,570.42,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.631,0.87,0.05,1.08,2.12,4.12,40.376,0.0,0.0,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.681,0.87,0.05,1.08,2.12,4.12,40.376,3.48,0.0,18.8,0.42,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.732,0.87,0.05,1.08,2.12,4.12,40.376,0.0,0.0,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.783,0.87,0.03,1.08,2.12,4.1,40.18,0.0,0.0,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.834,0.87,0.03,1.08,2.12,4.1,40.18,0.0,0.24,18.8,0.0,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.885,0.87,0.03,1.08,2.12,4.1,40.18,0.0,0.0,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.936,0.87,0.03,1.08,2.12,4.1,40.18,-7.32,0.0,18.8,0.14,570.29,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:03.986,0.87,0.03,1.08,2.12,4.1,40.18,0.0,0.0,18.8,0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.037,0.87,0.03,1.08,2.12,4.1,40.18,0.0,0.0,18.8,0.28,570.13,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.088,0.87,0.03,1.08,2.12,4.1,40.18,0.0,0.0,18.7,0.0,570.13,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.139,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.0,18.7,0.0,570.26,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.189,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.12,18.7,-0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.240,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.12,18.7,0.28,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.291,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.12,18.7,0.0,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.342,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.0,18.7,-0.28,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.393,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.12,18.7,0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.444,0.87,0.03,1.07,2.12,4.09,40.082,0.0,0.12,18.7,0.14,570.2,0.0,15,0.0,0.0,0.0,0.0
2025-08-19 16:47:04.494,0.87,0.04,1.07,2.12,4.1,40.18,0.0,0.12,18.6,-0.14,570.23,0.0,15,0.0,0.0,0.0,0.0
