Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM48,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546,Accel_X (g),Accel_Y (g),Accel_Z (g)
2025-07-02 15:49:56.174,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,0.0,0.06,0.0,0.0,0.0,571.2,0.0,0,-0.045897,0.113277,-0.961876
2025-07-02 15:49:56.228,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.027343,0.01953,-1.021444
2025-07-02 15:49:56.279,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,0.0,0.06,0.0,24,0.0,571.2,0.0,0,0.0,0.04492,-1.017538
2025-07-02 15:49:56.330,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,-0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.040037,0.032225,-1.014608
2025-07-02 15:49:56.383,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.034178,0.032225,-1.036092
2025-07-02 15:49:56.435,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,0.14,0.06,0.0,24,0.0,571.2,0.0,10,-0.029296,0.026366,-1.030233
2025-07-02 15:49:56.486,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.6,0.28,0.06,0.0,24,0.0,571.2,0.0,10,-0.040037,0.000977,-1.019491
2025-07-02 15:49:56.536,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.6,0.28,0.06,0.0,24,0.0,571.2,0.0,0,-0.039061,0.027343,-1.039021
2025-07-02 15:49:56.587,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.6,0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.029296,0.033202,-1.019491
2025-07-02 15:49:56.638,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.6,-0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.041991,0.01953,-1.02828
2025-07-02 15:49:56.689,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.12,24.6,-0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.049803,0.023437,-1.018514
2025-07-02 15:49:56.740,0.0,0.0,0.0,0.0,-4.05,-39.69,0.0,0.0,24.6,0.14,0.06,0.0,24,0.0,571.2,0.0,0,-0.041991,0.011718,-1.021444
