Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg)
2025-08-04 11:55:31.194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2025-08-04 11:55:31.244,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2025-08-04 11:55:31.295,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2025-08-04 11:55:31.345,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2025-08-04 11:55:31.396,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.446,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.496,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.547,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.598,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.648,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.699,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.750,0.08,0.05,0.0,0.0,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:31.800,0.08,0.05,0.0,0.11,0.24,2.352,0,0,0,0,0
2025-08-04 11:55:31.850,0.08,0.05,0.05,0.11,0.29,2.842,0,0,0,0,0
2025-08-04 11:55:31.901,0.08,0.05,0.05,0.11,0.29,2.842,0,0,0,0,0
2025-08-04 11:55:31.951,0.08,0.05,0.05,0.11,0.29,2.842,0,0,0,0,0
2025-08-04 11:55:32.002,0.08,0.05,0.05,0.11,0.29,2.842,0,0,0,0,0
2025-08-04 11:55:32.052,0.08,0.01,0.05,0.11,0.25,2.45,0,0,0,0,0
2025-08-04 11:55:32.103,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.153,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.203,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.254,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.304,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.354,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.409,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.459,0.06,0.01,0.05,0.11,0.23,2.254,0,0,0,0,0
2025-08-04 11:55:32.510,0.06,0.01,0.03,0.1,0.2,1.96,0,0,0,0,0
2025-08-04 11:55:32.560,0.06,0.01,0.03,0.1,0.2,1.96,0,0,0,0,0
2025-08-04 11:55:32.611,0.06,0.01,0.03,0.1,0.2,1.96,0,0,0,0,0
2025-08-04 11:55:32.661,0.06,0.01,0.03,0.1,0.2,1.96,0,0,0,0,0
2025-08-04 11:55:32.712,0.06,0.01,0.03,0.1,0.2,1.96,0,0,0,0,0
2025-08-04 11:55:32.762,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:32.813,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:32.863,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:32.913,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:32.964,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:33.014,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:33.065,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:33.115,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:33.166,0.05,-0.0,0.03,0.1,0.18,1.764,0,0,0,0,0
2025-08-04 11:55:33.216,0.05,-0.0,0.02,0.09,0.16,1.568,0,0,0,0,0
2025-08-04 11:55:33.266,0.05,-0.0,0.02,0.09,0.16,1.568,0,0,0,0,0
2025-08-04 11:55:33.317,0.05,-0.0,0.02,0.09,0.16,1.568,0,0,0,0,0
2025-08-04 11:55:33.367,0.05,-0.0,0.02,0.09,0.16,1.568,0,0,0,0,0
2025-08-04 11:55:33.418,0.05,-0.03,0.02,0.09,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:33.468,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.518,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.569,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.619,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.670,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.720,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.770,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.821,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.871,0.04,-0.03,0.02,0.09,0.12,1.176,0,0,0,0,0
2025-08-04 11:55:33.922,0.04,-0.03,0.02,0.1,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:33.978,0.04,-0.03,0.02,0.1,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:34.028,0.04,-0.03,0.02,0.1,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:34.079,0.04,-0.03,0.02,0.1,0.13,1.274,0,0,0,0,0
2025-08-04 11:55:34.129,0.04,-0.04,0.02,0.1,0.12,1.176,0,0,0,0,0
