Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM48, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-19 17:00:33.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.63,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.14,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.14,567.69,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.2,0.14,567.69,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.2,0.14,567.6,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.28,567.66,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.14,567.66,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.2,0.0,567.6,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.2,0.28,567.57,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.1,-0.14,567.44,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,-0.14,567.5,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.44,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:33.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.44,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.42,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.28,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.14,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.57,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.14,567.57,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.28,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.69,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.1,0.0,567.6,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.1,0.14,567.6,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.1,0.14,567.57,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:34.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.14,567.63,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.14,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,567.73,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,-0.14,567.76,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,-0.14,567.76,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.14,567.6,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.6,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.14,567.54,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.1,0.0,567.57,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,22.1,0.0,567.66,0.0,19,0.0,0.0,0.0,0.0
2025-08-19 17:00:35.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,567.63,0.0,19,0.0,0.0,0.0,0.0
